Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
probaku1234,1,https://github.com/probaku1234,User,False,3714,30,30,4,30,0,5,False
B1kku,1,https://github.com/B1kku,User,False,1486,3,2,4,7,2,0,False
Ayyanaruto,1,https://github.com/Ayyanaruto,User,False,1588,30,9,7,13,1,5,False
agateau,1,https://github.com/agateau,User,False,6176,30,30,30,30,120,247,False
tyilo,1,https://github.com/tyilo,User,False,5145,30,30,30,30,277,122,False
aryaag,1,https://github.com/aryaag,User,False,3610,6,4,6,30,8,2,False
adaschevici,1,https://github.com/adaschevici,User,False,4661,30,30,30,30,29,2,False
mandx,1,https://github.com/mandx,User,False,5168,30,30,30,30,19,8,False
hanoii,1,https://github.com/hanoii,User,False,5084,30,30,30,30,9,14,False
ehcrae,1,https://github.com/ehcrae,User,False,2179,7,7,0,13,1,1,False
amtoine,1,https://github.com/amtoine,User,False,2319,30,30,30,30,87,34,False
Anthuang,1,https://github.com/Anthuang,User,False,3424,29,24,13,30,10,7,False
Anomalocaridid,1,https://github.com/Anomalocaridid,User,False,2786,30,30,30,15,6,191,False
AnirbanHalder654322,1,https://github.com/AnirbanHalder654322,User,False,1221,15,12,5,11,0,0,False
yangzai,1,https://github.com/yangzai,User,False,4584,30,23,7,30,10,4,False
anki-code,1,https://github.com/anki-code,User,False,4670,0,0,0,30,0,14,False
rouge8,1,https://github.com/rouge8,User,False,5431,30,30,30,30,49,79,False
pickfire,1,https://github.com/pickfire,User,False,4266,30,30,30,30,154,19,False
jpiggg,1,https://github.com/jpiggg,User,False,3116,3,2,5,7,19,5,False
IsaacHorvath,1,https://github.com/IsaacHorvath,User,False,4175,4,2,0,11,0,5,False
iwahbe,1,https://github.com/iwahbe,User,False,3076,30,30,30,30,27,38,False
Huhni,1,https://github.com/Huhni,User,False,2643,0,0,0,15,0,2,False
WhyNotHugo,1,https://github.com/WhyNotHugo,User,False,5056,0,0,0,30,0,432,False
AlwaysIngame,1,https://github.com/AlwaysIngame,User,False,2019,9,4,6,17,2,4,False
hkmatsumoto,1,https://github.com/hkmatsumoto,User,False,1918,30,30,17,30,93,34,False
ryuheechul,1,https://github.com/ryuheechul,User,False,4498,30,30,30,30,93,5,False
msfjarvis,1,https://github.com/msfjarvis,User,False,3504,30,30,30,30,682,277,False
harrysarson,1,https://github.com/harrysarson,User,False,3351,30,30,30,30,24,5,False
hhtpcd,1,https://github.com/hhtpcd,User,False,4357,18,17,9,26,7,7,False
HarrisonMc555,1,https://github.com/HarrisonMc555,User,False,3055,30,30,30,30,21,45,False
hbina,1,https://github.com/hbina,User,False,4014,30,30,30,30,46,10,False
yuchanns,1,https://github.com/yuchanns,User,False,2959,30,30,30,30,214,97,False
nim65s,1,https://github.com/nim65s,User,False,5621,30,30,30,30,125,0,False
Glandos,1,https://github.com/Glandos,User,False,5370,30,30,30,30,12,4,False
giggio,1,https://github.com/giggio,User,False,5328,30,30,30,30,1910,268,False
gerrywastaken,1,https://github.com/gerrywastaken,User,False,5794,30,30,30,30,26,44,False
gkeep,1,https://github.com/gkeep,User,False,3131,30,30,27,24,4,101,False
imlazyeye,1,https://github.com/imlazyeye,User,False,2457,22,18,9,17,14,21,False
jeffbyrnes,1,https://github.com/jeffbyrnes,User,False,5406,30,30,30,30,73,36,False
jeanga,1,https://github.com/jeanga,User,False,3975,8,3,30,4,8,0,False
jgoday,1,https://github.com/jgoday,User,False,6108,30,30,2,30,20,18,False
Jason-S-Ross,1,https://github.com/Jason-S-Ross,User,False,2423,14,12,22,22,2,16,False
JasonEtco,1,https://github.com/JasonEtco,User,True,3678,30,30,30,30,1318,1659,False
JanPokorny,1,https://github.com/JanPokorny,User,False,4279,30,30,30,22,29,37,False
majutsushi,1,https://github.com/majutsushi,User,False,5219,19,17,30,30,98,541,False
jangorecki,1,https://github.com/jangorecki,User,False,4381,30,30,30,29,237,259,False
jan-di,1,https://github.com/jan-di,User,False,3023,30,30,30,30,22,58,False
jceb,1,https://github.com/jceb,User,False,5706,30,30,30,30,151,475,False
jkp,1,https://github.com/jkp,User,False,6199,30,17,30,19,60,0,False
ItsJamie9494,1,https://github.com/ItsJamie9494,User,False,3074,30,30,30,21,70,21,False
james-thorne-canva,1,https://github.com/james-thorne-canva,User,False,566,1,1,0,1,0,0,False
twpol,1,https://github.com/twpol,User,False,4918,30,30,30,30,34,22,False
JamesMConroy,1,https://github.com/JamesMConroy,User,False,3029,30,30,12,30,9,2,False
jirutka,1,https://github.com/jirutka,User,False,4950,30,30,30,30,475,197,False
JakeWharton,1,https://github.com/JakeWharton,User,False,5808,30,30,30,30,67772,38510,False
jacobmichels,1,https://github.com/jacobmichels,User,False,2468,24,22,18,26,8,3,False
jmfergeau,1,https://github.com/jmfergeau,User,False,4017,30,30,30,24,9,27,False
JKatzwinkel,1,https://github.com/JKatzwinkel,User,False,4610,30,30,30,30,73,15,False
IzhakJakov,1,https://github.com/IzhakJakov,User,False,3240,17,9,30,14,0,0,False
domsleee,1,https://github.com/domsleee,User,False,3428,30,30,12,30,10,2,False
Dietr1ch,1,https://github.com/Dietr1ch,User,False,4579,30,30,30,30,18,0,False
djornada,1,https://github.com/djornada,User,False,4101,12,12,30,3,47,6,False
underrun,1,https://github.com/underrun,User,False,5135,30,30,30,30,21,1,False
DerRockWolf,1,https://github.com/DerRockWolf,User,False,2109,30,30,30,27,9,2,False
tuxinaut,1,https://github.com/tuxinaut,User,False,5060,30,30,30,12,24,5,False
Funinja,1,https://github.com/Funinja,User,False,1498,15,7,1,24,9,0,False
dmccaffery,1,https://github.com/dmccaffery,User,False,4643,30,30,30,30,42,0,False
dtanabe,1,https://github.com/dtanabe,User,False,5024,3,2,3,8,9,1,False
Marzal,1,https://github.com/Marzal,User,False,4583,30,30,30,30,22,13,False
dten,1,https://github.com/dten,User,False,4917,30,30,30,30,20,19,False
Dav1dde,1,https://github.com/Dav1dde,User,False,5408,30,30,30,30,320,202,False
dbanetto,1,https://github.com/dbanetto,User,False,4866,30,30,30,30,13,5,False
djpowers,1,https://github.com/djpowers,User,False,4239,30,30,30,30,56,15,False
DaveParr,1,https://github.com/DaveParr,User,False,3848,30,30,30,30,83,31,False
OddBloke,1,https://github.com/OddBloke,User,False,5820,30,30,30,30,69,14,False
danielwaltz,1,https://github.com/danielwaltz,User,False,4561,22,20,27,27,19,123,False
Daniel15,1,https://github.com/Daniel15,User,False,5736,30,30,30,30,1419,3,False
Letsch22,1,https://github.com/Letsch22,User,False,3527,19,16,28,16,5,0,False
DanielKneipp,1,https://github.com/DanielKneipp,User,False,3986,17,15,3,30,18,68,False
daniel-illi,1,https://github.com/daniel-illi,User,False,5106,30,30,30,30,15,6,False
FabioAntunes,1,https://github.com/FabioAntunes,User,False,4510,30,30,30,30,68,564,False
fbanning,1,https://github.com/fbanning,User,False,1742,30,30,30,16,8,3,False
mcfedr,1,https://github.com/mcfedr,User,False,5070,30,30,30,30,39,63,False
fraserli,1,https://github.com/fraserli,User,False,1977,9,8,0,12,5,4,False
Foster0123,1,https://github.com/Foster0123,User,False,1584,1,1,0,17,0,0,False
flovilmart,1,https://github.com/flovilmart,User,False,5300,30,30,30,30,338,33,False
cheap-glitch,1,https://github.com/cheap-glitch,User,False,2227,30,30,30,23,139,322,False
sergot,1,https://github.com/sergot,User,False,4913,30,30,30,30,34,83,False
BattleCh1cken,1,https://github.com/BattleCh1cken,User,False,1529,30,30,30,30,18,12,False
felipesere,1,https://github.com/felipesere,User,False,4630,30,30,30,30,72,82,False
jmfederico,1,https://github.com/jmfederico,User,False,5430,30,30,30,29,13,83,False
emattiza,1,https://github.com/emattiza,User,False,3611,30,30,23,30,12,1,False
ericbn,1,https://github.com/ericbn,User,False,4330,30,30,30,30,67,17,False
edrex,1,https://github.com/edrex,User,False,6083,30,30,30,30,87,0,False
em-,1,https://github.com/em-,User,False,5591,30,30,30,30,32,25,False
EliaGeretto,1,https://github.com/EliaGeretto,User,False,3784,30,30,30,30,13,3,False
e-khurmamatov,1,https://github.com/e-khurmamatov,User,False,1552,0,0,0,2,0,0,False
ejortegau,1,https://github.com/ejortegau,User,False,4129,30,30,26,23,6,3,False
ekorchmar,1,https://github.com/ekorchmar,User,False,2698,30,30,26,30,6,3,False
Dosenpfand,1,https://github.com/Dosenpfand,User,False,5258,30,30,7,30,11,8,False
dnaka91,1,https://github.com/dnaka91,User,False,2549,30,30,30,30,82,21,False
