Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
cyrilletuzi,5,https://github.com/cyrilletuzi,User,False,5151,0,0,0,8,122,864,False
literalpie,5,https://github.com/literalpie,User,False,3142,0,0,0,30,43,64,False
damingerdai,5,https://github.com/damingerdai,User,False,3345,0,0,0,30,28,5,False
dannyskoog,5,https://github.com/dannyskoog,User,False,5129,0,0,0,30,6,2,False
georgewilde,5,https://github.com/georgewilde,User,False,4335,0,0,0,30,8,31,False
hannahhoward,5,https://github.com/hannahhoward,User,False,4746,0,0,0,30,158,105,False
architect254,5,https://github.com/architect254,User,False,1951,0,0,0,20,13,2,False
jbedard,5,https://github.com/jbedard,User,False,5744,0,0,0,30,40,24,False
JohannesHoppe,5,https://github.com/JohannesHoppe,User,False,5103,0,0,0,30,0,79,False
johnnygerard,5,https://github.com/johnnygerard,User,False,1930,0,0,0,30,2,1,False
ktcd,5,https://github.com/ktcd,User,False,3401,0,0,0,4,4,132,False
markgoho,5,https://github.com/markgoho,User,False,3746,30,30,30,30,43,5,False
abergquist,5,https://github.com/abergquist,User,False,3975,30,20,30,18,1,0,False
simonaco,5,https://github.com/simonaco,User,False,4711,30,30,30,30,698,10,False
timdeschryver,5,https://github.com/timdeschryver,User,False,2837,30,30,30,30,729,28,False
krp12345,5,https://github.com/krp12345,User,False,3127,15,4,14,6,0,0,False
splincode,5,https://github.com/splincode,User,False,3591,30,30,30,30,338,44,False
DanielRuf,4,https://github.com/DanielRuf,User,False,5007,0,0,0,5,599,55,False
destus90,4,https://github.com/destus90,User,False,3256,0,0,0,26,4,0,False
lazarljubenovic,4,https://github.com/lazarljubenovic,User,False,3924,0,0,0,30,82,13,False
javatutorials2016,4,https://github.com/javatutorials2016,User,False,3200,0,0,0,25,0,1,False
dherges,4,https://github.com/dherges,User,False,4973,0,0,0,30,108,6,False
ericmartinezr,4,https://github.com/ericmartinezr,User,False,3525,0,0,0,10,43,5,False
cindygk,4,https://github.com/cindygk,User,False,1787,0,0,0,1,0,0,False
bmarkov,4,https://github.com/bmarkov,User,False,3152,0,0,0,28,18,10,False
asnowwolf,4,https://github.com/asnowwolf,User,False,4748,0,0,0,30,661,19,False
apocalyp0sys,4,https://github.com/apocalyp0sys,User,False,4707,0,0,0,19,2,3,False
huangw5,4,https://github.com/huangw5,User,False,5346,0,0,0,20,6,1,False
dloukadakis,4,https://github.com/dloukadakis,User,False,3561,0,0,0,0,3,0,False
thelgevold,4,https://github.com/thelgevold,User,False,5315,0,0,30,30,202,1122,False
theoklitosBam7,4,https://github.com/theoklitosBam7,User,False,2824,13,9,2,25,35,3,False
cerkiner,4,https://github.com/cerkiner,User,False,4091,6,1,3,14,21,3,False
brad,4,https://github.com/brad,User,False,6198,30,30,30,30,92,7,False
aravindfz,4,https://github.com/aravindfz,User,False,3075,13,6,30,30,31,8,False
BeastCode,4,https://github.com/BeastCode,User,False,4523,20,6,25,30,13,0,False
HyperLife1119,4,https://github.com/HyperLife1119,User,False,2396,30,30,30,30,69,57,False
Wooshaah,4,https://github.com/Wooshaah,User,False,2885,0,0,0,2,0,0,False
alvarocjunq,4,https://github.com/alvarocjunq,User,False,3694,0,0,0,30,16,1,False
alexwolfe,4,https://github.com/alexwolfe,User,False,5264,0,0,0,20,214,5085,False
alcfeoh,4,https://github.com/alcfeoh,User,False,4265,0,0,0,30,225,21,False
AdityaK60,4,https://github.com/AdityaK60,User,False,614,0,0,0,12,0,0,False
srinathsree66,4,https://github.com/srinathsree66,User,False,893,0,0,0,30,2,3,False
sr5434,4,https://github.com/sr5434,User,False,819,0,0,0,30,8,5,False
rafaelss95,4,https://github.com/rafaelss95,User,False,3595,0,0,0,30,37,28,False
Potapy4,4,https://github.com/Potapy4,User,False,3217,0,0,0,5,52,1,False
Gourav102,4,https://github.com/Gourav102,User,False,3025,0,0,0,4,0,0,False
jasonchoimtt,4,https://github.com/jasonchoimtt,User,False,3775,0,0,0,13,10,71,False
harishkrishnan24,4,https://github.com/harishkrishnan24,User,False,2859,0,0,0,30,24,4,False
jamiekrug,4,https://github.com/jamiekrug,User,False,5399,16,5,8,9,41,22,False
pickfire,4,https://github.com/pickfire,User,False,4266,30,30,30,30,154,19,False
peruukki,4,https://github.com/peruukki,User,False,4649,30,30,19,30,22,93,False
johnmanners,4,https://github.com/johnmanners,User,False,4876,4,0,0,1,0,0,False
kalbarczyk,4,https://github.com/kalbarczyk,User,False,4031,6,1,1,27,25,0,False
Platonn,4,https://github.com/Platonn,User,False,4343,30,30,30,30,36,10,False
geoffbass,4,https://github.com/geoffbass,User,False,3973,30,30,0,28,57,2,False
HassenGaaya,4,https://github.com/HassenGaaya,User,False,5020,0,0,0,6,5,0,False
H--o-l,4,https://github.com/H--o-l,User,False,3661,0,0,0,30,2,1,False
frederikprijck,4,https://github.com/frederikprijck,User,False,4570,0,0,0,30,154,196,False
itslenny,4,https://github.com/itslenny,User,False,4206,0,0,0,30,47,109,False
fmalcher,4,https://github.com/fmalcher,User,False,4679,0,0,0,30,118,74,False
LucasSloan,4,https://github.com/LucasSloan,User,False,5704,0,0,0,30,11,16,False
sumitparakh,4,https://github.com/sumitparakh,User,False,4317,0,0,0,30,28,1,False
sigmundch,4,https://github.com/sigmundch,User,False,4588,0,0,0,30,58,22,False
shairez,4,https://github.com/shairez,User,False,4753,0,0,0,30,320,13,False
ScottSWu,4,https://github.com/ScottSWu,User,False,4384,0,0,0,30,53,1,False
sjelin,4,https://github.com/sjelin,User,False,4253,0,0,0,30,40,24,False
samjulien,4,https://github.com/samjulien,User,False,3916,30,30,12,30,221,56,False
samhrncir,4,https://github.com/samhrncir,User,False,2239,20,15,0,30,8,21,False
shavidze,4,https://github.com/shavidze,User,False,3014,30,30,9,30,17,17,False
romamatusevich,4,https://github.com/romamatusevich,User,False,4788,30,23,12,0,11,0,False
robphoenix,4,https://github.com/robphoenix,User,False,3777,30,30,30,30,67,79,False
