Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
kgybels,1,https://github.com/kgybels,User,False,4588,30,25,6,12,0,1,False
orao,1,https://github.com/orao,User,False,4769,21,10,30,22,25,30,False
ltrzesniewski,1,https://github.com/ltrzesniewski,User,False,3898,30,30,30,30,102,14,False
astos-marcb,1,https://github.com/astos-marcb,User,False,1592,4,2,30,4,0,0,False
IDisposable,1,https://github.com/IDisposable,User,False,4986,30,30,30,30,33,25,False
hultqvist,1,https://github.com/hultqvist,User,False,5191,0,0,0,19,0,26,False
JurjenBiewenga,1,https://github.com/JurjenBiewenga,User,False,4435,30,30,30,30,3,2,False
josefpihrt,1,https://github.com/josefpihrt,User,False,3597,30,30,30,17,214,627,False
joephayes,1,https://github.com/joephayes,User,False,4536,30,30,30,27,17,6,False
rooflz,1,https://github.com/rooflz,User,False,5182,4,2,2,13,3,7,False
jotux,1,https://github.com/jotux,User,False,5957,0,0,0,25,22,333,False
whyrusleeping,1,https://github.com/whyrusleeping,User,False,4822,0,0,0,30,1730,160,False
rysavyjan,1,https://github.com/rysavyjan,User,False,2217,0,0,0,7,0,0,False
itsho,1,https://github.com/itsho,User,False,4652,0,0,0,30,2,6,False
icedtoast,1,https://github.com/icedtoast,User,False,5825,0,0,0,10,8,0,False
MelnikovIG,1,https://github.com/MelnikovIG,User,False,4085,0,0,0,30,21,6,False
gregsohl,1,https://github.com/gregsohl,User,False,4710,0,0,0,30,5,2,False
berrs,1,https://github.com/berrs,User,False,5224,0,0,0,4,1,0,False
pedrolamas,1,https://github.com/pedrolamas,User,False,5755,0,0,0,30,160,87,False
pmgiant,1,https://github.com/pmgiant,User,False,1755,0,0,0,1,0,0,False
pgustavs,1,https://github.com/pgustavs,User,False,2272,0,0,0,0,0,0,False
Hemaolle,1,https://github.com/Hemaolle,User,False,4470,30,30,14,30,6,1,False
DDuarte,1,https://github.com/DDuarte,User,False,5172,30,30,30,30,194,7,False
mhamdy88,1,https://github.com/mhamdy88,User,False,4365,2,2,1,13,3,0,False
miloshavlicek,1,https://github.com/miloshavlicek,User,False,4532,30,30,30,1,21,1,False
hoborm,1,https://github.com/hoborm,User,False,3122,25,23,6,3,8,0,False
panteamihai,1,https://github.com/panteamihai,User,False,3408,7,6,0,12,10,3,False
meinsiedler,1,https://github.com/meinsiedler,User,False,3472,30,30,30,13,11,19,False
theshadowco,1,https://github.com/theshadowco,User,False,3756,30,30,30,30,50,10,False
max630,1,https://github.com/max630,User,False,5284,13,6,30,30,4,8,False
m3zercat,1,https://github.com/m3zercat,User,False,4582,14,8,6,11,5,8,False
MattSi,1,https://github.com/MattSi,User,False,3973,0,0,0,28,5,4,False
markonius,1,https://github.com/markonius,User,False,3189,0,0,0,10,1,1,False
markpizz,1,https://github.com/markpizz,User,False,5253,0,0,0,18,35,11,False
markashleybell,1,https://github.com/markashleybell,User,False,5207,0,0,0,30,32,23,False
marazt,1,https://github.com/marazt,User,False,5341,0,0,0,29,10,139,False
marcmurray,1,https://github.com/marcmurray,User,False,5295,0,0,0,6,4,4,False
fluffybunn,1,https://github.com/fluffybunn,User,False,2285,0,0,0,4,0,0,False
dblock,1,https://github.com/dblock,User,False,5162,0,0,0,30,1251,63,False
DCFerg,1,https://github.com/DCFerg,User,False,3492,0,0,0,5,1,0,False
supersonicclay,1,https://github.com/supersonicclay,User,False,5217,0,0,0,30,32,64,False
KrzysFR,1,https://github.com/KrzysFR,User,False,4686,0,0,30,11,19,2,False
cado1982,1,https://github.com/cado1982,User,False,4833,5,4,11,16,1,3,False
meaney,1,https://github.com/meaney,User,False,5385,2,2,0,2,5,3,False
sirideain,1,https://github.com/sirideain,User,False,3533,10,8,24,5,1,1,False
burix,1,https://github.com/burix,User,False,4756,1,1,0,3,2,4,False
minidfx,1,https://github.com/minidfx,User,False,4462,15,12,9,30,11,6,False
bdukes,1,https://github.com/bdukes,User,False,5830,30,30,30,30,127,14,False
pasa-,1,https://github.com/pasa-,User,False,4673,0,0,19,0,0,0,False
f-i-x-7,1,https://github.com/f-i-x-7,User,False,1753,6,6,7,8,2,0,False
AntonKedrov,1,https://github.com/AntonKedrov,User,False,4421,2,1,3,2,1,7,False
anhtrvn,1,https://github.com/anhtrvn,User,False,941,21,21,0,3,1,0,False
fiveohhh,1,https://github.com/fiveohhh,User,False,5323,0,0,0,30,13,10,False
andrewcartwright1,1,https://github.com/andrewcartwright1,User,False,3729,0,0,0,0,2,0,False
SabotageAndi,1,https://github.com/SabotageAndi,User,False,4992,0,0,0,30,128,14,False
ashumkin,1,https://github.com/ashumkin,User,False,4849,0,0,0,30,33,49,False
Tyrrrz,1,https://github.com/Tyrrrz,User,False,4608,0,0,0,30,2482,17696,False
ashahabov,1,https://github.com/ashahabov,User,False,4109,0,0,0,2,20,0,False
georg138,1,https://github.com/georg138,User,False,2035,0,0,0,12,0,0,False
GavriYashar,1,https://github.com/GavriYashar,User,False,4632,0,0,0,15,6,77,False
forbjok,1,https://github.com/forbjok,User,False,4267,0,0,0,30,5,53,False
yinghung,1,https://github.com/yinghung,User,False,2812,0,0,0,1,0,0,False
Fabman08,1,https://github.com/Fabman08,User,False,4008,0,0,0,9,2,1,False
vrubleg,1,https://github.com/vrubleg,User,False,4569,0,0,0,6,27,314,False
e-stadnik,1,https://github.com/e-stadnik,User,False,697,2,2,1,2,0,1,False
loop-evgeny,1,https://github.com/loop-evgeny,User,False,2630,23,20,30,10,2,0,False
erikleo,1,https://github.com/erikleo,User,False,3281,5,4,12,11,0,0,False
eric-wieser,1,https://github.com/eric-wieser,User,False,5251,30,30,30,30,376,39,False
ericstj,1,https://github.com/ericstj,User,False,3798,30,30,30,30,158,0,False
emmanuel-ferdman,1,https://github.com/emmanuel-ferdman,User,False,2589,30,30,10,21,43,15,False
manuc66,1,https://github.com/manuc66,User,False,4126,30,30,30,30,23,619,False
eli-b,1,https://github.com/eli-b,User,False,5004,30,30,30,30,46,64,False
dogancelik,1,https://github.com/dogancelik,User,False,5205,30,23,30,30,50,372,False
peppy,1,https://github.com/peppy,User,False,5499,30,30,30,30,4502,190,False
DavideDunne,1,https://github.com/DavideDunne,User,False,922,0,0,0,20,26,1,False
codewarrior0,1,https://github.com/codewarrior0,User,False,5359,0,0,0,30,83,0,False
x2764tech,1,https://github.com/x2764tech,User,False,4469,0,0,0,29,8,1,False
honggoff,1,https://github.com/honggoff,User,False,5602,0,0,0,13,5,1,False
