pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
24859,1,0,0,0,0.0,closed,False,False
24858,18,6,0,0,0.0,closed,True,True
24857,4,0,0,0,0.0,closed,False,False
24856,1,0,0,0,0.0,closed,True,True
24855,2,1,0,0,0.0,closed,True,True
24854,0,1,0,0,0.0,closed,True,True
24853,2,0,0,0,0.0,closed,True,True
24852,32,7,0,0,0.0,closed,True,True
24851,1,1,1,0,0.0,closed,False,False
24850,8,8,0,0,0.0,closed,True,True
24849,1,0,0,0,0.0,closed,True,True
24848,2,0,0,0,0.0,closed,True,True
24847,1,1,0,0,0.0,closed,True,True
24846,1,0,0,0,0.0,closed,True,True
24845,1,1,2,0,0.0,closed,True,True
24844,6,4,0,0,0.0,closed,True,True
24843,13,15,0,0,0.0,closed,True,True
24842,2,0,1,0,0.0,closed,False,False
24841,2,1,15,0,0.0,closed,False,False
24840,1,1,1,0,0.0,closed,False,False
24839,2,4,0,0,0.0,closed,True,True
24838,1,1,0,0,0.0,closed,True,True
24837,1,4,0,0,0.0,closed,False,False
24836,9,0,0,0,0.0,closed,True,True
24835,1,1,0,0,0.0,closed,True,True
24834,30,13,2,0,0.0,closed,True,True
24833,2,2,0,0,0.0,closed,False,False
24832,1,0,0,0,0.0,closed,True,True
24831,4,0,7,0,0.0,closed,False,False
24830,1,0,0,0,0.0,closed,True,True
24829,6,3,0,0,0.0,closed,True,True
24828,5,0,0,0,0.0,closed,True,True
24827,0,1,0,0,0.0,closed,True,True
24826,2,5,0,0,0.0,closed,True,True
24825,103,0,0,0,0.0,closed,True,True
24824,2,1,0,0,0.0,closed,False,False
24823,1,0,1,0,0.0,closed,False,False
24822,2,1,0,0,0.0,closed,False,False
24821,0,0,0,0,0.0,closed,False,False
24820,10,2,0,0,0.0,closed,True,True
24818,1,1,3,0,0.0,closed,False,False
24817,4,7,0,0,0.0,closed,True,True
24816,32,0,13,0,0.0,closed,True,True
24815,5,0,30,0,0.0,closed,True,True
24814,1,0,12,0,0.0,closed,False,False
24813,6,6,0,0,0.0,closed,True,True
24812,1,0,0,0,0.0,closed,True,True
24811,0,1,0,0,0.0,closed,True,True
24810,1,0,2,0,0.0,closed,True,True
24809,1,0,0,0,0.0,closed,True,True
24808,3,0,4,0,0.0,closed,False,False
24807,3,3,0,0,0.0,closed,True,True
24806,5,0,0,0,0.0,closed,False,False
24805,2,1,16,0,0.0,closed,True,True
24804,16,12,1,0,0.0,closed,True,True
24803,16,16,3,0,0.0,closed,True,True
24802,1,1,2,0,0.0,closed,False,False
24801,1,1,6,0,0.0,closed,False,False
24800,0,1,31,0,0.0,closed,False,False
24799,1,1,1,0,0.0,closed,True,True
24798,13,15,0,0,0.0,closed,True,True
24797,1,1,1,0,0.0,closed,False,False
24796,1,0,0,0,0.0,closed,True,True
24795,2,2,0,0,0.0,closed,True,True
24794,2,0,0,0,0.0,closed,True,True
24793,16,23,0,0,0.0,closed,True,True
24792,2,2,1,0,0.0,closed,False,False
24791,11,0,8,0,0.0,closed,False,False
24790,7,0,0,0,0.0,closed,False,False
24789,1,0,0,0,0.0,closed,True,True
24788,50,45,144,3,1.5,closed,False,False
24787,9,10,3,1,1.0,closed,True,True
24786,1,0,3,0,0.0,closed,True,True
24785,38,10,1,0,0.0,closed,False,False
24784,41,10,6,0,0.0,closed,True,True
24783,0,0,5,0,0.0,closed,False,False
24782,1,1,3,0,0.0,closed,False,False
24781,1,0,3,1,0.5,closed,True,True
24780,2,0,1,0,0.0,closed,False,False
24779,1,0,0,0,0.0,closed,True,True
24778,9,9,3,0,0.0,closed,False,False
24777,1,0,5,0,0.0,closed,False,False
24776,1,1,1,0,0.0,closed,True,True
24775,1,1,0,0,0.0,closed,True,True
24774,6,0,4,0,0.0,closed,False,False
24773,1,1,0,0,0.0,closed,False,False
24772,1,1,0,0,0.0,closed,True,True
24771,3,3,0,0,0.0,closed,False,False
24770,2,0,5,0,0.0,closed,True,True
24769,3,3,0,0,0.0,closed,True,True
24768,1,0,0,0,0.0,closed,True,True
24767,0,1,53,0,0.0,closed,False,False
24766,21,0,0,0,0.0,closed,True,True
24765,40,0,8,0,0.0,closed,False,False
24764,1,1,1,0,0.0,closed,False,False
24763,4,4,0,0,0.0,closed,True,True
24762,3,2,0,0,0.0,closed,True,True
24761,22,0,20,3,0.375,closed,True,True
24760,27,25,1,0,0.0,closed,False,False
24759,52,0,4,0,0.0,closed,True,True
24758,2,1,7,0,0.0,closed,False,False
24757,1,1,1,0,0.0,closed,False,False
24756,108,12,3,0,0.0,closed,False,False
24755,22,22,0,0,0.0,closed,True,True
24754,2,1,1,0,0.0,closed,True,True
24753,12,10,3,0,0.0,closed,True,True
24752,1,1,0,0,0.0,closed,True,True
24751,18,0,1,0,0.0,closed,False,False
24749,1,1,0,0,0.0,closed,True,True
24748,20,1,11,0,0.0,closed,False,False
24747,4,4,0,0,0.0,closed,False,False
24746,9,9,0,0,0.0,closed,True,True
24745,1,1,0,0,0.0,closed,True,True
24744,112,0,24,0,0.0,closed,False,False
24743,27,0,5,5,5.0,closed,True,True
24742,3,0,1,0,0.0,closed,False,False
24741,3635,0,0,0,0.0,closed,True,True
24740,10,10,0,0,0.0,closed,True,True
24739,8,2,1,1,0.3333333333333333,closed,True,True
24738,1,1,0,0,0.0,closed,True,True
24737,5,1,1,0,0.0,closed,True,True
24736,21,7,0,0,0.0,closed,True,True
24735,108,0,0,0,0.0,closed,True,True
24734,100,0,3,0,0.0,closed,False,False
24733,10,3,2,0,0.0,closed,False,False
24732,1,0,1,0,0.0,closed,False,False
24731,1,1,1,0,0.0,closed,False,False
24730,1,1,4,0,0.0,closed,False,False
24729,1,0,1,0,0.0,closed,True,True
24728,5,4,0,0,0.0,closed,True,True
24727,3,3,0,0,0.0,closed,True,True
24725,1,0,0,0,0.0,closed,True,True
24724,18,17,0,0,0.0,closed,False,False
24723,15,0,0,0,0.0,closed,False,False
24722,0,0,0,0,0.0,closed,False,False
24721,0,0,1,0,0.0,closed,False,False
24720,9,5,0,0,0.0,closed,True,True
24719,2,0,6,0,0.0,closed,False,False
24718,2,9,32,0,0.0,closed,False,False
24717,1,1,0,0,0.0,closed,True,True
24716,17,17,3,0,0.0,closed,True,True
24715,27,27,1,0,0.0,closed,False,False
24714,2,2,4,0,0.0,closed,False,False
24713,1,5,0,0,0.0,closed,False,False
24712,20,0,0,0,0.0,closed,False,False
24711,2,2,0,0,0.0,closed,True,True
24710,63,47,0,0,0.0,closed,True,True
24709,1,0,0,0,0.0,closed,False,False
24708,1,0,1,0,0.0,closed,False,False
24707,1,1,0,0,0.0,closed,True,True
24706,16,17,0,0,0.0,closed,True,True
24705,11,0,6,0,0.0,closed,False,False
24704,1,0,2,0,0.0,closed,False,False
24703,1,1,6,0,0.0,closed,False,False
24702,6,5,0,0,0.0,closed,True,True
24701,31,38,0,0,0.0,closed,True,True
24700,1,1,0,0,0.0,closed,True,True
24699,1,1,1,0,0.0,closed,True,True
24698,1,0,4,0,0.0,closed,False,False
24697,2,2,1,0,0.0,closed,True,True
24696,1,1,0,0,0.0,closed,True,True
24695,2,0,0,0,0.0,closed,False,False
24694,98,0,0,0,0.0,closed,True,True
24692,9,8,0,0,0.0,closed,True,True
24691,0,1,152,0,0.0,closed,False,False
24690,5,5,0,0,0.0,closed,True,True
24689,1,0,1,0,0.0,closed,False,False
24688,31,38,1,0,0.0,closed,False,False
24687,1,0,3,0,0.0,closed,False,False
24686,2,0,3,0,0.0,closed,True,True
24685,0,103,7,0,0.0,closed,True,True
24684,25,0,6,0,0.0,closed,False,False
24683,1,1,0,0,0.0,closed,True,True
24682,13,13,0,0,0.0,closed,True,True
24681,17,19,1,0,0.0,closed,False,False
24680,1,0,5,0,0.0,closed,True,True
24679,0,0,1,0,0.0,closed,False,False
24678,1,1,1,0,0.0,closed,True,True
24677,2,0,4,0,0.0,closed,True,True
24676,2,2,3,0,0.0,closed,True,True
24675,2,0,11,0,0.0,closed,True,True
24673,1,1,2,0,0.0,closed,False,False
24672,5,6,0,0,0.0,closed,True,True
24671,6,5,2,0,0.0,closed,False,False
24670,2,2,1,0,0.0,closed,True,True
24669,1,1,2,0,0.0,closed,True,True
24668,12,12,2,0,0.0,closed,False,False
24667,3,3,0,0,0.0,closed,True,True
24666,14,6,2,0,0.0,closed,False,False
24665,2,2,2,0,0.0,closed,True,True
24664,2,0,3,0,0.0,closed,True,True
24663,1,1,1,0,0.0,closed,True,True
24662,138,39,1,0,0.0,closed,True,True
24661,1,1,0,0,0.0,closed,True,True
24660,1,1,0,0,0.0,closed,True,True
24659,125,40,2,0,0.0,closed,False,False
24658,3,0,1,0,0.0,closed,False,False
24657,1,1,0,0,0.0,closed,True,True
24656,1,1,0,0,0.0,closed,False,False
24655,73,0,0,0,0.0,closed,True,True
24654,28,0,0,0,0.0,closed,True,True
24653,3,3,0,0,0.0,closed,True,True
24652,3,0,1,0,0.0,closed,True,True
24651,2,2,0,0,0.0,closed,True,True
24650,3,3,0,0,0.0,closed,True,True
24649,13,2,53,0,0.0,closed,False,False
24648,1,1,0,0,0.0,closed,True,True
24647,31,4,0,0,0.0,closed,True,True
24646,13,14,0,0,0.0,closed,False,False
24645,1,1,0,0,0.0,closed,True,True
24644,1,0,1,0,0.0,closed,True,True
24643,11,16,0,0,0.0,closed,False,False
24642,20,0,1,0,0.0,closed,False,False
24641,1,0,0,0,0.0,closed,True,True
24640,3,0,4,1,1.0,closed,False,False
24639,5,1,0,0,0.0,closed,True,True
24638,1,1,4,0,0.0,closed,False,False
24637,3,3,1,0,0.0,closed,False,False
24636,1,1,0,0,0.0,closed,False,False
24635,1,0,0,0,0.0,closed,True,True
24634,2,0,2,0,0.0,closed,False,False
24633,3701,1,2,0,0.0,closed,True,True
24632,5,0,1,0,0.0,closed,True,True
24631,48,122,28,0,0.0,closed,True,True
24630,1,1,1,0,0.0,closed,False,False
24629,0,0,0,0,0.0,closed,False,False
24628,73,6,0,0,0.0,closed,False,False
24627,2,0,0,0,0.0,closed,True,True
24626,5,1,0,0,0.0,closed,False,False
24625,10,9,0,0,0.0,closed,True,True
24624,6,6,2,0,0.0,closed,False,False
24623,0,59,2,0,0.0,closed,True,True
24622,2,1,0,0,0.0,closed,False,False
24621,86,0,3,0,0.0,closed,True,True
24619,9,2,2,0,0.0,closed,False,False
24618,20,20,1,0,0.0,closed,False,False
24617,10,10,0,0,0.0,closed,True,True
24616,1,1,4,0,0.0,closed,False,False
24615,86,98,2,0,0.0,closed,False,False
24614,15,0,2,0,0.0,closed,False,False
24613,21,21,0,0,0.0,closed,True,True
24612,1,1,0,0,0.0,closed,True,True
24611,5,5,8,0,0.0,closed,False,False
24610,1,1,0,0,0.0,closed,True,True
24609,108,0,8,0,0.0,closed,False,False
24608,10,9,0,0,0.0,closed,True,True
24607,41,0,3,0,0.0,closed,False,False
24606,1,1,0,0,0.0,closed,True,True
24605,2,0,0,0,0.0,closed,False,False
24604,43,0,2,0,0.0,closed,False,False
24603,2,0,0,0,0.0,closed,False,False
24602,106,0,1,0,0.0,closed,False,False
24601,2,2,0,0,0.0,closed,False,False
24600,7,0,4,0,0.0,closed,False,False
24599,8,8,0,0,0.0,closed,False,False
24598,2,2,3,0,0.0,closed,False,False
24597,59,0,2,0,0.0,closed,False,False
24596,60,0,3,0,0.0,closed,True,True
24595,1,1,1,0,0.0,closed,False,False
24594,0,1,0,0,0.0,closed,True,True
24593,2,0,0,0,0.0,closed,False,False
24592,2,1,1,0,0.0,closed,False,False
24591,3,3,0,0,0.0,closed,True,True
24590,2,0,10,0,0.0,closed,False,False
24589,2,2,1,0,0.0,closed,False,False
24588,0,1,0,0,0.0,closed,False,False
24587,7,7,0,0,0.0,closed,True,True
24586,6,2,8,0,0.0,closed,False,False
24585,105,0,2,0,0.0,closed,False,False
24584,7,0,2,0,0.0,closed,False,False
24583,1,0,42,0,0.0,closed,False,False
24582,1,0,3,0,0.0,closed,False,False
24581,0,2,8,0,0.0,closed,False,False
24580,4,0,0,0,0.0,closed,False,False
24579,2,2,0,0,0.0,closed,False,False
24578,3,4,2,0,0.0,closed,False,False
24577,1,0,11,0,0.0,closed,False,False
24576,5,5,0,0,0.0,closed,False,False
24575,0,0,7,0,0.0,closed,False,False
24574,1,0,2,0,0.0,closed,False,False
24573,2,1,0,0,0.0,closed,False,False
24572,2,0,1,0,0.0,closed,False,False
24571,1,0,1,0,0.0,closed,False,False
24570,2,2,2,0,0.0,closed,False,False
24569,2,2,1,0,0.0,closed,False,False
24568,1,1,0,0,0.0,closed,False,False
24567,1,0,1,0,0.0,closed,False,False
24566,78,0,0,0,0.0,closed,False,False
24565,65,6,8,0,0.0,closed,False,False
24564,1,0,37,0,0.0,closed,False,False
24563,21,0,160,0,0.0,closed,True,True
24562,1,0,9,0,0.0,closed,False,False
24561,1,0,7,0,0.0,closed,False,False
24560,172,0,2,0,0.0,closed,False,False
24559,1,1,4,0,0.0,closed,True,True
24558,9,9,4,0,0.0,closed,False,False
24557,9,0,8,0,0.0,closed,False,False
24556,2,0,52,0,0.0,closed,False,False
24555,1,0,177,0,0.0,closed,False,False
24554,3,1,20,0,0.0,closed,False,False
24503,20,0,47,0,0.0,closed,False,False
24421,2,0,20,0,0.0,closed,False,False
24108,1,1,2,0,0.0,closed,False,False
24076,1,0,0,0,0.0,closed,False,False
23807,1,0,2,0,0.0,closed,False,False
23746,72,0,8,0,0.0,closed,False,False
23715,2,2,32,0,0.0,closed,False,False
23615,5,5,1,0,0.0,closed,False,False
23504,1,1,0,0,0.0,closed,False,False
23415,7,0,59,0,0.0,closed,False,False
23396,1,1,1,0,0.0,closed,False,False
23379,5,0,10,2,2.0,closed,False,False
23321,1,0,0,0,0.0,closed,False,False
23279,79,7,1,0,0.0,closed,False,False
23242,1,1,0,0,0.0,closed,False,False
23236,47,0,0,0,0.0,closed,False,False
23219,5,5,0,0,0.0,closed,True,True
23212,1,1,0,0,0.0,closed,False,False
23204,133,0,1,1,1.0,closed,False,False
23151,2,0,6,0,0.0,closed,False,False
23137,1,1,0,0,0.0,closed,True,True
23098,5,0,0,0,0.0,closed,False,False
23062,1,1,0,0,0.0,closed,False,False
22914,75,0,0,0,0.0,closed,False,False
22892,59,0,0,0,0.0,closed,True,True
22872,1,1,0,0,0.0,closed,False,False
22853,2,0,0,0,0.0,closed,True,True
22781,1,0,0,0,0.0,closed,True,True
22724,7,7,0,0,0.0,closed,True,True
22656,1,1,0,0,0.0,closed,True,True
22633,172,0,1,0,0.0,closed,False,False
22580,4,4,0,0,0.0,closed,True,True
22565,4,0,1,0,0.0,closed,False,False
22550,3,0,0,0,0.0,closed,False,False
22512,3,2,1,0,0.0,closed,True,True
22505,1,1,0,0,0.0,closed,False,False
22470,1,1,0,0,0.0,closed,True,True
22430,1,0,6,0,0.0,closed,False,False
22405,8,0,1,0,0.0,closed,False,False
22354,1,1,0,0,0.0,closed,False,False
22348,1,1,1,0,0.0,closed,False,False
22301,3,62,6,0,0.0,closed,False,False
22044,2,0,26,0,0.0,closed,False,False
21932,6,0,5,1,0.5,closed,False,False
21879,102,0,5,0,0.0,closed,True,True
21865,1,0,0,0,0.0,closed,False,False
21840,1,1,3,0,0.0,closed,False,False
21630,2,0,1,0,0.0,closed,False,False
21610,6,6,0,0,0.0,closed,True,True
21415,64,0,0,3,0.75,closed,False,False
21369,1,0,12,0,0.0,closed,False,False
21257,2,0,0,0,0.0,closed,True,True
21256,17,0,16,0,0.0,closed,False,False
21181,6,6,0,0,0.0,closed,False,False
21160,2,2,0,0,0.0,closed,True,True
21120,22,21,0,0,0.0,closed,True,True
21004,2,2,0,0,0.0,closed,True,True
20962,1,1,0,0,0.0,closed,True,True
20855,1,1,2,0,0.0,closed,True,True
20851,19,1,0,0,0.0,closed,True,True
20837,1,1,0,0,0.0,closed,True,True
20800,3,3,0,0,0.0,closed,True,True
20619,2,0,7,0,0.0,closed,False,False
20611,15,0,0,0,0.0,closed,False,False
20556,3,3,0,0,0.0,closed,True,True
20535,2,1,0,0,0.0,closed,True,True
20516,11,8,0,0,0.0,closed,True,True
20504,10,3,0,0,0.0,closed,True,True
20487,98,0,0,0,0.0,closed,False,False
20471,1,1,0,0,0.0,closed,True,True
20431,1,1,0,0,0.0,closed,True,True
20386,3,3,0,0,0.0,closed,True,True
20371,98,0,2,0,0.0,closed,True,True
20349,118,0,0,0,0.0,closed,False,False
20311,2,2,0,1,0.16666666666666666,closed,True,True
20219,2,2,0,0,0.0,closed,True,True
20212,1,1,0,0,0.0,closed,True,True
20200,10,4,2,0,0.0,closed,False,False
20191,0,0,0,0,0.0,closed,False,False
20183,87,0,0,0,0.0,closed,False,False
20182,54,0,0,0,0.0,closed,True,True
20168,261,0,4,0,0.0,closed,False,False
20155,1,1,1,0,0.0,closed,False,False
20129,5,5,1,0,0.0,closed,True,True
20106,2,2,0,0,0.0,closed,True,True
20043,104,0,4,0,0.0,closed,False,False
20014,98,0,1,0,0.0,closed,False,False
20006,1,1,0,0,0.0,closed,True,True
20003,11,2,0,0,0.0,closed,False,False
19950,6,6,0,0,0.0,closed,True,True
19939,1,1,0,0,0.0,closed,True,True
19931,3,0,0,0,0.0,closed,True,True
19902,1,0,0,0,0.0,closed,False,False
19882,3,4,0,0,0.0,closed,True,True
19870,29,15,0,0,0.0,closed,False,False
19795,5,0,1,0,0.0,closed,False,False
19770,7,9,0,0,0.0,closed,True,True
19728,0,0,0,0,0.0,closed,False,False
19676,4,3,0,0,0.0,closed,True,True
19653,1,0,0,0,0.0,closed,False,False
19650,1,1,0,0,0.0,closed,False,False
19601,11,4,0,0,0.0,closed,False,False
19576,3,3,0,0,0.0,closed,True,True
19559,2,2,0,0,0.0,closed,False,False
19411,21,15,0,0,0.0,closed,True,True
19350,22,0,0,0,0.0,closed,True,True
19327,8,2,0,0,0.0,closed,True,True
19307,6,3,0,0,0.0,closed,False,False
19300,88,0,3,0,0.0,closed,False,False
19275,7,7,0,0,0.0,closed,True,True
19272,8,8,0,0,0.0,closed,False,False
19269,1,0,0,0,0.0,closed,False,False
19250,1,0,0,0,0.0,closed,True,True
19215,58,0,0,0,0.0,closed,False,False
19194,1,0,1,0,0.0,closed,False,False
19103,2,2,0,0,0.0,closed,True,True
19044,7,0,1,0,0.0,closed,False,False
18941,1,1,0,0,0.0,closed,False,False
18897,1,1,0,0,0.0,closed,False,False
18870,9,7,0,0,0.0,closed,True,True
18848,65,35,0,0,0.0,closed,True,True
18824,19,0,0,0,0.0,closed,False,False
18784,9,11,0,0,0.0,closed,True,True
18727,3,0,0,0,0.0,closed,True,True
18713,21,0,3,0,0.0,closed,False,False
18698,1,1,0,0,0.0,closed,True,True
18662,2,0,0,0,0.0,closed,False,False
18653,1,1,0,0,0.0,closed,True,True
18629,1,1,0,0,0.0,closed,True,True
18576,3,3,0,0,0.0,closed,True,True
18558,1,1,0,0,0.0,closed,True,True
18536,5,0,1,0,0.0,closed,False,False
18479,55,0,0,0,0.0,closed,False,False
18465,58,0,6,0,0.0,closed,True,True
18423,58,0,0,0,0.0,closed,False,False
18210,58,0,0,0,0.0,closed,False,False
18126,3,1,1,0,0.0,closed,False,False
17903,63,41,3,0,0.0,closed,False,False
17852,1,1,0,0,0.0,closed,False,False
17673,3,1,1,0,0.0,closed,False,False
17537,1,3,0,0,0.0,closed,True,True
17467,62,0,4,0,0.0,closed,False,False
17421,1,1,0,0,0.0,closed,True,True
17370,0,1,1,0,0.0,closed,True,True
17338,47,0,15,1,0.25,closed,True,True
17298,5,5,1,0,0.0,closed,False,False
17257,9,11,0,0,0.0,closed,True,True
17178,1,1,0,0,0.0,closed,True,True
17154,13,2,1,0,0.0,closed,True,True
17097,1,1,0,0,0.0,closed,False,False
17044,10,9,0,0,0.0,closed,True,True
17034,8,7,0,0,0.0,closed,True,True
17032,59,0,0,0,0.0,closed,False,False
17030,53,0,0,0,0.0,closed,False,False
17027,53,0,0,0,0.0,closed,False,False
17026,4,4,0,0,0.0,closed,True,True
17007,47,0,0,0,0.0,closed,True,True
17001,5,0,1,1,0.16666666666666666,closed,True,True
16994,21,0,67,0,0.0,closed,False,False
16978,1,1,1,0,0.0,closed,False,False
16964,35,25,0,0,0.0,closed,True,True
16950,0,2,1,0,0.0,closed,False,False
16948,8,2,0,0,0.0,closed,False,False
16941,2,2,0,0,0.0,closed,True,True
16930,1,1,1,0,0.0,closed,True,True
16924,6,6,0,0,0.0,closed,False,False
16914,13,7,0,0,0.0,closed,True,True
16913,1,1,0,0,0.0,closed,True,True
16904,2,3,0,0,0.0,closed,True,True
16888,4,0,0,0,0.0,closed,False,False
16876,0,0,0,0,0.0,closed,True,True
16831,1,0,1,0,0.0,closed,False,False
16791,55,0,0,0,0.0,closed,False,False
16790,31,3,1,1,0.14285714285714285,closed,False,False
16780,6,6,0,0,0.0,closed,True,True
16768,27,2,0,0,0.0,closed,False,False
16702,26,0,2,1,0.5,closed,True,True
16694,22,5,3,0,0.0,closed,False,False
16675,13,12,0,0,0.0,closed,False,False
16662,0,0,4,0,0.0,closed,True,True
16651,34,0,17,5,5.0,closed,False,False
16648,213,0,0,0,0.0,closed,True,True
16612,48,0,0,0,0.0,closed,False,False
16557,1,1,0,0,0.0,closed,True,True
16545,45,0,2,0,0.0,closed,False,False
16536,59,0,4,1,1.0,closed,False,False
16468,7,7,0,0,0.0,closed,True,True
16463,22,3,2,0,0.0,closed,False,False
16433,1,1,0,0,0.0,closed,True,True
16430,34,0,15,2,0.6666666666666666,closed,True,True
16429,47,0,1,0,0.0,closed,True,True
16364,5,11,0,0,0.0,closed,True,True
16332,4,1,1,5,1.25,closed,True,True
16251,57,0,0,0,0.0,closed,False,False
16233,0,0,0,0,0.0,closed,True,True
16203,5,3,0,0,0.0,closed,False,False
16136,47,0,0,0,0.0,closed,True,True
16042,71,0,0,0,0.0,closed,False,False
15932,68,28,0,0,0.0,closed,True,True
15886,1,1,0,0,0.0,closed,True,True
15843,1,1,1,0,0.0,closed,True,True
15836,1,1,0,0,0.0,closed,False,False
15782,12,13,0,0,0.0,closed,False,False
15766,91,0,1,0,0.0,closed,False,False
15735,91,0,0,0,0.0,closed,False,False
15715,1,0,0,0,0.0,closed,False,False
15711,2,2,0,0,0.0,closed,True,True
15700,45,0,0,0,0.0,closed,False,False
15642,4,0,503,0,0.0,closed,True,True
15569,0,2,3,0,0.0,closed,False,False
15481,0,0,1,0,0.0,closed,False,False
15250,13,13,1,0,0.0,closed,False,False
15219,0,0,0,0,0.0,closed,True,True
15189,25,18,1,0,0.0,closed,True,True
15145,0,2,2,0,0.0,closed,False,False
15081,1,1,1,0,0.0,closed,False,False
15070,2,0,0,0,0.0,closed,False,False
15049,1,1,1,0,0.0,closed,False,False
15044,46,0,1,0,0.0,closed,True,True
15020,4,4,1,0,0.0,closed,False,False
14983,1,0,0,0,0.0,closed,True,True
14937,9,9,1,0,0.0,closed,True,True
14915,117,27,0,0,0.0,closed,False,False
14869,1,3,1,0,0.0,closed,False,False
14839,2,2,1,0,0.0,closed,False,False
14828,60,0,1,0,0.0,closed,False,False
14604,2,4,0,0,0.0,closed,False,False
14597,46,0,0,0,0.0,closed,False,False
14540,0,0,2,0,0.0,closed,True,True
14532,0,0,0,0,0.0,closed,True,True
14463,2,2,1,0,0.0,closed,False,False
14421,5,0,1,0,0.0,closed,False,False
14320,1,0,3,1,1.0,closed,False,False
14205,41,60,5,2,0.6666666666666666,closed,True,True
14004,2,0,1,0,0.0,closed,False,False
13921,1,3,1,0,0.0,closed,False,False
13901,1,1,0,0,0.0,closed,False,False
13863,5,5,1,0,0.0,closed,True,True
13666,0,2,0,0,0.0,closed,False,False
13625,10,0,18,1,0.25,closed,True,True
13601,7,7,2,0,0.0,closed,True,True
13589,30,5,0,0,0.0,closed,True,True
13538,1,1,1,0,0.0,closed,False,False
12919,1,1,3,0,0.0,closed,True,True
12794,38,0,2,0,0.0,closed,False,False
12775,1,1,0,2,1.0,closed,True,True
12771,1,1,0,0,0.0,closed,True,True
12707,1,1,0,0,0.0,closed,True,True
12655,58,0,1,0,0.0,closed,True,True
12564,4,2,0,0,0.0,closed,True,True
12549,4,0,0,0,0.0,closed,False,False
12520,2,0,0,0,0.0,closed,False,False
12435,1,1,0,0,0.0,closed,False,False
12327,6,4,1,0,0.0,closed,False,False
12288,1,1,1,0,0.0,closed,True,True
12184,5,5,1,0,0.0,closed,False,False
12178,55,0,1,0,0.0,closed,False,False
12155,2,4,0,0,0.0,closed,True,True
12109,3,1,0,0,0.0,closed,True,True
12048,3,2,0,0,0.0,closed,True,True
11955,1,1,0,0,0.0,closed,False,False
11918,3,3,3,0,0.0,closed,True,True
11896,1,3,0,0,0.0,closed,True,True
11822,2,0,0,0,0.0,closed,True,True
11802,56,0,3,0,0.0,closed,False,False
11677,1,1,0,0,0.0,closed,True,True
11489,2,0,2,0,0.0,closed,False,False
11188,1,1,0,0,0.0,closed,False,False
11029,1,1,0,0,0.0,closed,True,True
10764,3,2,0,0,0.0,closed,True,True
10563,4,0,1,0,0.0,closed,False,False
10439,3,1,0,0,0.0,closed,False,False
10420,3,3,0,0,0.0,closed,True,True
10357,38,0,0,0,0.0,closed,False,False
10339,2,0,0,0,0.0,closed,True,True
10280,1,1,0,0,0.0,closed,True,True
10166,4,1,0,0,0.0,closed,True,True
10119,1,1,0,0,0.0,closed,False,False
10074,38,0,0,0,0.0,closed,False,False
9967,1,0,0,0,0.0,closed,False,False
9858,1,1,0,0,0.0,closed,False,False
9760,7,7,0,0,0.0,closed,True,True
9652,1,0,0,0,0.0,closed,False,False
9542,1,1,0,0,0.0,closed,False,False
9488,55,37,0,0,0.0,closed,True,True
9414,38,0,1,0,0.0,closed,False,False
9320,56,0,1,0,0.0,closed,False,False
9306,55,0,1,0,0.0,closed,False,False
9184,92,0,2,0,0.0,closed,False,False
9107,1,1,0,0,0.0,closed,True,True
8857,27,22,1,0,0.0,closed,False,False
8794,5,5,1,0,0.0,closed,True,True
8669,6,0,2,0,0.0,closed,False,False
8629,1,1,1,0,0.0,closed,True,True
8516,55,0,1,0,0.0,closed,False,False
7937,1,1,1,0,0.0,closed,True,True
7825,61,0,2,0,0.0,closed,False,False
7582,55,0,2,0,0.0,closed,False,False
6960,4,0,1,0,0.0,closed,False,False
6922,19,0,1,0,0.0,closed,False,False
6920,1,1,1,0,0.0,closed,True,True
6907,18,12,0,0,0.0,closed,False,False
6892,1,1,0,0,0.0,closed,True,True
6844,2,0,26,0,0.0,closed,False,False
6762,3,3,0,0,0.0,closed,False,False
6692,2,0,2,0,0.0,closed,False,False
6685,2,0,1,0,0.0,closed,False,False
6675,2,0,0,0,0.0,closed,False,False
6661,8,8,2,0,0.0,closed,True,True
6659,3,0,3,0,0.0,closed,False,False
6572,3,3,0,0,0.0,closed,True,True
6556,2,1,1,0,0.0,closed,True,True
6543,6,0,0,0,0.0,closed,False,False
6530,5,0,2,0,0.0,closed,False,False
6444,1,1,2,0,0.0,closed,False,False
6387,49,47,2,0,0.0,closed,False,False
6325,56,0,2,0,0.0,closed,False,False
6314,1,1,1,0,0.0,closed,False,False
6272,32,0,0,0,0.0,closed,False,False
6235,16,0,1,0,0.0,closed,False,False
6199,1,1,0,0,0.0,closed,False,False
6078,4,4,2,0,0.0,closed,False,False
6006,1,1,0,0,0.0,closed,False,False
5842,2,0,0,0,0.0,closed,False,False
5773,3,0,3,0,0.0,closed,True,True
5751,2,0,0,0,0.0,closed,True,True
5669,17,18,0,0,0.0,closed,True,True
5637,1,1,1,0,0.0,closed,False,False
5620,4,3,0,0,0.0,closed,False,False
5583,60,45,1,0,0.0,closed,False,False
5571,0,0,23,0,0.0,closed,False,False
5537,4,6,0,0,0.0,closed,True,True
5483,1,1,0,0,0.0,closed,True,True
