Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
jj-zhang,1,https://github.com/jj-zhang,User,False,2973,30,30,11,12,15,1,False
daiyeqi,1,https://github.com/daiyeqi,User,False,4865,2,2,4,10,49,82,False
wangjinjie722,1,https://github.com/wangjinjie722,User,False,2534,4,4,4,30,7,2,False
KevinHu-1024,1,https://github.com/KevinHu-1024,User,False,3794,21,17,18,30,90,14,False
keunyop,1,https://github.com/keunyop,User,False,4362,16,15,30,30,8,30,False
xiekeyi98,1,https://github.com/xiekeyi98,User,False,3911,30,30,30,30,90,6,False
KirosHan,1,https://github.com/KirosHan,User,False,3062,5,4,7,30,14,291,False
KumaTea,1,https://github.com/KumaTea,User,False,2566,27,24,30,30,92,148,False
KyleStore,1,https://github.com/KyleStore,User,False,2135,1,1,0,1,0,0,False
LCPD2012,1,https://github.com/LCPD2012,User,False,2951,0,0,0,3,0,0,False
maxoes,1,https://github.com/maxoes,User,False,2313,0,0,0,1,0,0,False
lqin1,1,https://github.com/lqin1,User,False,3134,1,1,5,6,2,0,False
wenqinlong,1,https://github.com/wenqinlong,User,False,2432,4,3,0,13,1,0,False
rafatrace,1,https://github.com/rafatrace,User,False,4961,10,6,30,8,20,0,False
RanKKI,1,https://github.com/RanKKI,User,False,3457,30,30,30,27,70,2560,False
RavenLite,1,https://github.com/RavenLite,User,False,3017,19,13,14,26,96,124,False
Ruikoto,1,https://github.com/Ruikoto,User,False,2751,4,2,22,17,5,3,False
ryryX,1,https://github.com/ryryX,User,False,1693,0,0,0,0,0,0,False
PicoSushi,1,https://github.com/PicoSushi,User,False,2526,18,14,30,25,10,1,False
SamChou19815,1,https://github.com/SamChou19815,User,False,4311,30,30,30,11,161,72,False
Sampan-Lee,1,https://github.com/Sampan-Lee,User,False,2637,1,1,10,22,2,2,False
rhyder,1,https://github.com/rhyder,User,False,2812,0,0,0,3,1,0,False
ShenChang618,1,https://github.com/ShenChang618,User,False,2990,0,0,0,30,19,33,False
lioncruise,1,https://github.com/lioncruise,User,False,3548,27,23,27,17,66,25,False
sn99,1,https://github.com/sn99,User,False,2358,30,30,30,30,56,75,False
SiegFriedrich,1,https://github.com/SiegFriedrich,User,False,2692,3,2,1,18,8,4,False
StarryNightBlue,1,https://github.com/StarryNightBlue,User,False,2504,1,1,0,18,4,0,False
TeCHiScy,1,https://github.com/TeCHiScy,User,False,5051,25,16,20,30,11,4,False
hmgqzx,1,https://github.com/hmgqzx,User,False,3152,7,4,19,19,8,58,False
Mayomi,1,https://github.com/Mayomi,User,False,4037,6,5,5,21,7,16,False
Michael18811380328,1,https://github.com/Michael18811380328,User,False,2525,30,30,30,30,32,57,False
Artoria2e5,1,https://github.com/Artoria2e5,User,False,4044,30,30,30,30,342,1,False
MouriNaruto,1,https://github.com/MouriNaruto,User,False,3664,30,30,30,26,834,104,False
liber-gong,1,https://github.com/liber-gong,User,False,4846,0,0,0,30,27,113,False
sun1752709589,1,https://github.com/sun1752709589,User,False,3797,0,0,4,30,65,26,False
NLP-CVAI,1,https://github.com/NLP-CVAI,User,False,2041,6,1,2,14,1,0,False
NeverMin,1,https://github.com/NeverMin,User,False,4477,30,30,30,30,26,0,False
ainilili,1,https://github.com/ainilili,User,False,2896,30,30,14,30,247,66,False
Schmiggolas,1,https://github.com/Schmiggolas,User,False,3060,2,2,8,24,2,8,False
gamedevelope,1,https://github.com/gamedevelope,User,False,4407,3,3,0,5,10,0,False
OskarZhang,1,https://github.com/OskarZhang,User,False,4404,13,9,3,16,21,115,False
peinhu,1,https://github.com/peinhu,User,False,3869,7,6,30,15,38,1005,False
Peilun-Li,1,https://github.com/Peilun-Li,User,False,3597,23,20,22,13,16,70,False
zehua99,1,https://github.com/zehua99,User,False,3929,30,30,30,30,51,20,False
