Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
omerfirmak,2,https://github.com/omerfirmak,User,False,3695,30,30,30,30,24,3,False
zoereco,2,https://github.com/zoereco,User,False,373,0,0,0,8,0,0,False
zgfzgf,2,https://github.com/zgfzgf,User,False,2151,30,30,30,30,9,7,False
yosuzzy,2,https://github.com/yosuzzy,User,False,2887,10,5,0,19,2,0,False
JBossBC,2,https://github.com/JBossBC,User,False,1252,30,30,30,30,10,27,False
xincaosu,2,https://github.com/xincaosu,User,False,4671,3,2,0,8,1,2,False
willianpaixao,2,https://github.com/willianpaixao,User,False,5476,30,30,30,30,107,219,False
weimumu,2,https://github.com/weimumu,User,False,3117,4,2,24,15,19,6,False
wbt,2,https://github.com/wbt,User,False,5139,0,0,0,30,21,4,False
wangjingcun,2,https://github.com/wangjingcun,User,False,185,0,0,0,30,2,1,False
turboboost55,2,https://github.com/turboboost55,User,False,3891,0,0,0,4,0,0,False
trillom8,2,https://github.com/trillom8,User,False,308,0,0,0,3,0,0,False
six-days,2,https://github.com/six-days,User,False,3796,0,0,0,26,7,58,False
needkane,2,https://github.com/needkane,User,False,3893,0,0,0,30,19,2,False
miles-six,2,https://github.com/miles-six,User,False,1717,0,0,0,30,11,1,False
makcandrov,2,https://github.com/makcandrov,User,False,954,0,0,0,10,22,43,False
lilasxie,2,https://github.com/lilasxie,User,False,2740,0,0,0,30,7,3,False
countvonzero,2,https://github.com/countvonzero,User,False,2748,0,0,0,1,15,0,False
kevaundray,2,https://github.com/kevaundray,User,False,2521,30,30,30,30,332,45,False
jeongkyun-oh,2,https://github.com/jeongkyun-oh,User,False,2266,30,30,20,14,8,0,False
imalasong,2,https://github.com/imalasong,User,False,1979,30,30,8,30,3,0,False
hsyodyssey,2,https://github.com/hsyodyssey,User,False,2201,30,30,30,30,355,33,False
henridf,2,https://github.com/henridf,User,False,4908,30,30,30,27,34,159,False
testwill,2,https://github.com/testwill,User,False,3804,30,30,30,30,29,1,False
drstevenbrule,2,https://github.com/drstevenbrule,User,False,916,9,4,4,13,0,0,False
ddl-hust,2,https://github.com/ddl-hust,User,False,2955,30,30,28,30,29,1,False
cooganb,2,https://github.com/cooganb,User,False,3863,30,21,23,30,62,62,False
cocoyeal,2,https://github.com/cocoyeal,User,False,458,17,13,1,30,0,0,False
ferranbt,2,https://github.com/ferranbt,User,False,2739,0,0,0,30,173,90,False
frozeman,2,https://github.com/frozeman,User,False,5430,0,0,0,30,1879,136,False
Mischi,2,https://github.com/Mischi,User,False,5290,0,0,0,30,37,247,False
evertonfraga,2,https://github.com/evertonfraga,User,False,5866,0,0,0,30,590,5,True
epappas,2,https://github.com/epappas,User,False,5235,0,0,0,30,87,11,False
ernestodeltoro,2,https://github.com/ernestodeltoro,User,False,3910,0,0,0,6,0,0,False
