PR ID,PR Author,Title,State,Created At,Merged At,Closed At,Labels,Base Branch,Head Branch,Files Changed,Lines Added,Lines Deleted,Commits,Comments,Review Comments,Reviewers,Review States,Draft Status,Linked Issues,Repository ID,"Repository Size (Stars, Forks, Contributors, Commits)","Repository Activity (Commits, PRs, Issues)","Project Phase (Before Major Release, After Major Release, Active Phase)"
1772362389,cellinaabramovic,HOW TO HIRE MUYERN TRUST HACKER TO CATCH A CHEATER,closed,2024-03-14T14:38:38Z,,2024-03-14T15:18:35Z,,main,patch-1,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1765683031,hanyuwenn,Prog,closed,2024-03-11T13:21:30Z,,2024-03-11T13:24:09Z,,main,prog,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1756832039,HashCookie,docs: Add new resource for practicing system design problems,closed,2024-03-05T13:01:51Z,2024-03-05T15:56:18Z,2024-03-05T15:56:18Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1752693033,markqian,Update README.md to include Codemia as a tool to practice system desi…,closed,2024-03-02T02:01:59Z,2024-03-03T18:44:14Z,2024-03-03T18:44:14Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1738713039,HashCookie,docs: update Chinese translation for algorithm analysis video URL,closed,2024-02-22T11:26:10Z,2024-02-23T02:37:58Z,2024-02-23T02:37:58Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1728035818,mahesri,Progress,closed,2024-02-15T16:18:01Z,,2024-02-15T16:34:12Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1727610715,mahesri,Tandai X,closed,2024-02-15T13:04:08Z,,2024-02-15T13:10:13Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1708258456,tsakishii,Update global translations,closed,2024-02-02T11:29:40Z,2024-02-02T17:58:10Z,2024-02-02T17:58:10Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1698881705,tsakishii,Update formatting and fix typos in README-bg.md,closed,2024-01-28T17:39:40Z,2024-01-28T18:42:24Z,2024-01-28T18:42:24Z,,main,main,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1698833539,rajiee15,Bbb,closed,2024-01-28T15:22:45Z,,2024-01-28T15:23:19Z,,main,bbb,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1698827860,rajiee15,Progress,closed,2024-01-28T15:06:25Z,,2024-01-28T15:08:19Z,,main,progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
1698391700,sonvijain,Update README.md,closed,2024-01-27T17:34:37Z,,2024-01-27T17:35:01Z,,main,sonvijain-progress,,,,,,,,,False,,60493101,"311974, 77950, None, None"
