pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
5094,10,1,1,0,0.0,closed,False,False
5092,222,0,3,0,0.0,closed,False,False
5091,111,0,2,0,0.0,closed,False,False
5090,6,7,2,0,0.0,closed,False,False
5086,2,2,2,0,0.0,closed,False,False
5080,24,6,2,0,0.0,closed,True,True
5076,342,0,6,0,0.0,closed,False,False
5069,65,61,2,0,0.0,closed,True,True
5064,7,7,6,0,0.0,closed,False,False
5061,5,5,4,0,0.0,closed,False,False
5055,10,10,12,0,0.0,closed,True,True
5052,138,120,1,0,0.0,closed,False,False
5049,1,1,0,0,0.0,closed,False,False
5048,1,1,2,0,0.0,closed,False,False
5044,17,0,2,1,1.0,closed,False,False
5030,8,0,6,0,0.0,closed,False,False
5029,4,0,8,1,1.0,closed,False,False
5028,4,0,2,0,0.0,closed,False,False
5025,3,3,8,0,0.0,closed,True,True
5023,160,0,4,0,0.0,closed,False,False
5020,3,1,4,0,0.0,closed,False,False
5013,8,1,7,0,0.0,closed,True,True
5010,2,2,2,0,0.0,closed,False,False
5008,1,1,2,0,0.0,closed,True,True
5006,4,6,2,0,0.0,closed,True,True
5005,1,1,7,0,0.0,closed,False,False
4999,126614,107251,2,0,0.0,closed,False,False
4991,4,4,3,0,0.0,closed,True,True
4990,11,16,3,0,0.0,closed,True,True
4989,8,12,1,0,0.0,closed,False,False
4988,10,14,6,0,0.0,closed,False,False
4986,9367,6064,1,0,0.0,closed,False,False
4984,1,1,3,0,0.0,closed,False,False
4976,23,23,5,0,0.0,closed,True,True
4975,13,12,12,0,0.0,closed,True,True
4971,286,0,4,0,0.0,closed,False,False
4966,13,0,1,0,0.0,closed,True,True
4963,82,3,1,0,0.0,closed,True,True
4961,132,132,0,0,0.0,closed,True,True
4959,1,1,3,0,0.0,closed,True,True
4958,23,23,7,0,0.0,closed,True,True
4957,285,0,5,0,0.0,closed,True,True
4956,9,2,8,0,0.0,closed,False,False
4954,9,9,2,0,0.0,closed,True,True
4953,61,64,6,0,0.0,closed,True,True
4951,270,0,4,0,0.0,closed,True,True
4944,56,53,3,0,0.0,closed,False,False
4936,8,8,5,0,0.0,closed,True,True
4930,293,1,3,0,0.0,closed,True,True
4925,9,7,7,0,0.0,closed,True,True
4922,13,13,2,0,0.0,closed,False,False
4921,20,20,1,0,0.0,closed,False,False
4917,1101,1097,1,0,0.0,closed,False,False
4916,1090,1086,1,0,0.0,closed,False,False
4913,11,1,7,0,0.0,closed,True,True
4912,8,8,3,0,0.0,closed,True,True
4911,1,1,3,0,0.0,closed,False,False
4910,191,142,9,0,0.0,closed,False,False
4908,1,1,3,0,0.0,closed,False,False
4907,1,1,2,0,0.0,closed,False,False
4906,7,5,8,0,0.0,closed,True,True
4903,341,872,1,0,0.0,closed,True,True
4899,1,1,3,0,0.0,closed,False,False
4894,6,6,2,0,0.0,closed,True,True
4891,1,1,2,0,0.0,closed,False,False
4887,82,52,3,0,0.0,closed,True,True
4883,56,2,6,0,0.0,closed,False,False
4875,270,0,2,0,0.0,closed,True,True
4874,5,5,20,0,0.0,closed,True,True
4873,6,3,11,0,0.0,closed,False,False
4870,1,1,5,0,0.0,closed,False,False
4863,344,0,3,0,0.0,closed,True,True
4852,159,68,5,0,0.0,closed,False,False
4849,3,3,5,0,0.0,closed,True,True
4845,1,1,7,0,0.0,closed,False,False
4843,129,617,6,0,0.0,closed,False,False
4841,3,3,8,0,0.0,closed,False,False
4837,14,14,4,0,0.0,closed,False,False
4836,1,1,3,0,0.0,closed,False,False
4834,1,1,10,2,1.0,closed,False,False
4832,1768,242,3,0,0.0,closed,False,False
4829,1,1,3,0,0.0,closed,False,False
4828,5386,6225,7,0,0.0,closed,True,True
4826,1,1,6,0,0.0,closed,False,False
4825,40,22,5,0,0.0,closed,False,False
4824,3,3,6,0,0.0,closed,False,False
4819,17,3,2,0,0.0,closed,False,False
4817,2,2,4,0,0.0,closed,True,True
4816,10,3,6,0,0.0,closed,False,False
4810,4,4,3,0,0.0,closed,True,True
4809,6,6,4,0,0.0,closed,False,False
4806,3,1,1,0,0.0,closed,False,False
4804,22,1,4,0,0.0,closed,False,False
4801,14,6,3,0,0.0,closed,False,False
4797,2,0,5,0,0.0,closed,False,False
4793,2,0,3,0,0.0,closed,False,False
4787,286,51,3,0,0.0,closed,False,False
4786,3710,4557,3,3,1.5,closed,False,False
4771,23,23,11,0,0.0,closed,True,True
4768,1,1,3,0,0.0,closed,True,True
4766,7,7,12,2,0.2,closed,True,True
4765,11,3,5,3,3.0,closed,False,False
4763,3,1,6,0,0.0,closed,False,False
4760,2,2,5,0,0.0,closed,False,False
4746,67,19,7,0,0.0,closed,False,False
4745,0,1,2,0,0.0,closed,False,False
4742,27,25,8,5,1.0,closed,True,True
4741,4,4,3,0,0.0,closed,False,False
4736,1,1,3,0,0.0,closed,False,False
4719,2,2,6,0,0.0,closed,False,False
4718,1,1,4,0,0.0,closed,False,False
4717,46,3,7,3,1.5,closed,False,False
4701,14,3,5,0,0.0,closed,True,True
4700,13,8,3,0,0.0,closed,True,True
4697,3,3,10,0,0.0,closed,True,True
4695,12,12,7,0,0.0,closed,False,False
4688,54,0,9,0,0.0,closed,False,False
4682,9,8,6,1,0.3333333333333333,closed,True,True
4681,2,0,1,0,0.0,closed,True,True
4677,22,1,3,0,0.0,closed,False,False
4674,1,0,3,0,0.0,closed,True,True
4671,48,48,4,0,0.0,closed,True,True
4666,8,4,2,0,0.0,closed,False,False
4665,3,3,2,0,0.0,closed,False,False
4663,2,2,1,0,0.0,closed,True,True
4661,67,25,2,0,0.0,closed,True,True
4650,15,15,2,0,0.0,closed,False,False
4648,1,1,1,0,0.0,closed,True,True
4646,534,10,3,0,0.0,closed,False,False
4640,15,15,4,0,0.0,closed,False,False
4636,19,9,3,0,0.0,closed,False,False
4634,6,6,4,0,0.0,closed,True,True
4626,274,5,9,0,0.0,closed,False,False
4624,0,0,4,2,0,closed,False,False
4622,3,3,4,0,0.0,closed,False,False
4620,6,6,6,0,0.0,closed,False,False
4617,4,6,10,0,0.0,closed,True,True
4616,1,1,1,0,0.0,closed,False,False
4615,285,2702,2,1,0.3333333333333333,closed,False,False
4613,483,1724,3,0,0.0,closed,False,False
4612,60,16,5,3,3.0,closed,False,False
4611,44,11,6,3,3.0,closed,False,False
4610,7,7,3,0,0.0,closed,True,True
