Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
cor-bee,1,https://github.com/cor-bee,User,False,2427,0,0,0,19,8,1,False
agarwalishita,1,https://github.com/agarwalishita,User,False,2693,19,8,7,30,16,4,False
itziksi,1,https://github.com/itziksi,User,False,3298,2,0,5,2,0,0,False
phoenix172,1,https://github.com/phoenix172,User,False,3615,29,23,4,30,18,12,False
ivocarbajo,1,https://github.com/ivocarbajo,User,False,1908,9,7,1,11,3,0,False
jem-experience,1,https://github.com/jem-experience,User,False,2600,4,4,0,25,4,3,False
jhirvioja,1,https://github.com/jhirvioja,User,False,1112,20,19,2,13,4,0,False
Picazsoo,1,https://github.com/Picazsoo,User,False,3328,5,5,2,20,2,0,False
JackStuart,1,https://github.com/JackStuart,User,False,2380,25,20,4,11,1,8,False
CanePlayz,1,https://github.com/CanePlayz,User,False,1423,30,30,30,12,7,2,False
jakeoeding,1,https://github.com/jakeoeding,User,False,2466,15,14,6,23,12,6,False
janmattfeld,1,https://github.com/janmattfeld,User,False,4325,0,0,0,24,19,140,False
Jaskaran320,1,https://github.com/Jaskaran320,User,False,1419,0,0,0,27,12,1,False
danisein,1,https://github.com/danisein,User,False,4321,0,0,0,3,0,0,False
shandsj,1,https://github.com/shandsj,User,False,2454,0,0,0,10,2,0,False
tulkjay,1,https://github.com/tulkjay,User,False,3445,0,0,0,11,4,1,False
jeffbog,1,https://github.com/jeffbog,User,False,2909,0,0,0,0,1,0,False
jeffwilcox,1,https://github.com/jeffwilcox,User,True,5248,0,0,0,30,642,165,False
jamrobot,1,https://github.com/jamrobot,User,False,4070,0,0,0,5,2,0,False
johng42,1,https://github.com/johng42,User,False,3870,0,0,0,30,5,2,False
Joanna-Zhou,1,https://github.com/Joanna-Zhou,User,False,2468,3,3,0,12,1,0,False
AridTag,1,https://github.com/AridTag,User,False,4647,30,23,19,24,8,19,False
cubedhuang,1,https://github.com/cubedhuang,User,False,2871,30,30,11,30,63,93,False
dlnilsson,1,https://github.com/dlnilsson,User,False,4833,30,30,24,12,35,6,False
daniel-odrinski,1,https://github.com/daniel-odrinski,User,False,3050,18,15,24,8,2,0,False
daniel-richter,1,https://github.com/daniel-richter,User,False,3567,27,24,29,13,7,1,False
dannysummerlin,1,https://github.com/dannysummerlin,User,False,3089,25,17,10,30,7,29,False
druellan,1,https://github.com/druellan,User,False,3990,16,11,29,30,11,11,False
davidtlascelles,1,https://github.com/davidtlascelles,User,False,1844,4,2,3,13,2,0,False
ferraridavide,1,https://github.com/ferraridavide,User,False,3017,7,5,28,19,19,204,False
denelon,1,https://github.com/denelon,User,False,1810,0,0,0,15,141,18,False
dchristensen,1,https://github.com/dchristensen,User,False,5248,0,0,0,30,8,25,False
xDevagya,1,https://github.com/xDevagya,User,False,2202,0,0,0,5,0,0,False
idma88,1,https://github.com/idma88,User,False,3945,0,0,0,30,8,4,False
dsoklic,1,https://github.com/dsoklic,User,False,5460,0,0,0,26,6,8,False
downarowiczd,1,https://github.com/downarowiczd,User,False,4094,0,0,0,30,25,7,False
dongle-the-gadget,1,https://github.com/dongle-the-gadget,User,False,2798,0,0,0,30,111,56,False
dogancelik,1,https://github.com/dogancelik,User,False,5204,30,23,30,30,50,372,False
Drakula44,1,https://github.com/Drakula44,User,False,2594,19,15,30,24,25,6,False
Dub1shu,1,https://github.com/Dub1shu,User,False,1413,5,5,2,8,3,6,False
mrexodia,1,https://github.com/mrexodia,User,False,4522,30,30,30,30,2708,389,False
EikeJoo,1,https://github.com/EikeJoo,User,False,1962,1,1,8,1,3,0,False
Epp-code,1,https://github.com/Epp-code,User,False,3982,6,6,2,4,3,0,False
eriawan,1,https://github.com/eriawan,User,False,3807,30,30,30,30,69,0,False
ewancg,1,https://github.com/ewancg,User,False,2562,30,30,30,30,41,26,False
EwoutH,1,https://github.com/EwoutH,User,False,3386,30,30,30,30,124,3,False
ExecThTs,1,https://github.com/ExecThTs,User,False,4936,4,3,9,6,0,2,False
Fefedu973,1,https://github.com/Fefedu973,User,False,1434,0,0,0,24,16,67,False
frederik-hoeft,1,https://github.com/frederik-hoeft,User,False,2328,0,0,0,30,9,21,False
garyhuntddn,1,https://github.com/garyhuntddn,User,False,4766,0,0,0,26,1,15,False
GeertvanHorrik,1,https://github.com/GeertvanHorrik,User,False,4820,0,0,0,27,126,25,False
gordonwatts,1,https://github.com/gordonwatts,User,False,4650,0,0,0,30,47,17,False
gythialy,1,https://github.com/gythialy,User,False,5034,0,0,0,30,57,261,False
