pr_number,lines_added,lines_deleted,comments,review_comments,avg_review_comments,state,merged,accepted
4554,59,26,4,0,0.0,closed,True,True
4553,0,30,2,0,0.0,closed,True,True
4552,29,45,10,12,1.0909090909090908,closed,True,True
4545,389,334,2,0,0.0,closed,True,True
4544,4,4,1,0,0.0,closed,True,True
4543,110,79,1,6,1.5,closed,True,True
4542,128,100,3,0,0.0,closed,True,True
4541,43,35,5,0,0.0,closed,True,True
4540,245,224,1,0,0.0,closed,True,True
4539,152,145,1,0,0.0,closed,True,True
4538,114,109,1,0,0.0,closed,True,True
4537,8,5,1,0,0.0,closed,True,True
4536,0,0,7,1,0,closed,False,False
4534,142,43,9,16,1.3333333333333333,closed,True,True
4533,3,13,1,2,1.0,closed,True,True
4532,23,6,6,8,8.0,closed,True,True
4527,3,3,1,1,0.5,closed,True,True
4525,35,30,1,6,2.0,closed,True,True
4524,1281,128,10,43,0.5512820512820513,closed,True,True
4522,5,8,2,0,0.0,closed,True,True
4521,3,13,1,0,0.0,closed,True,True
4520,8,0,0,0,0.0,closed,False,False
4519,4,8,2,2,0.6666666666666666,closed,True,True
4518,14,7,5,2,0.125,closed,True,True
4517,3,2,1,0,0.0,closed,True,True
4516,853,1225,9,75,1.271186440677966,closed,True,True
4513,0,4,1,0,0.0,closed,True,True
4512,795,154,4,20,0.37735849056603776,closed,True,True
4508,14,0,2,3,1.0,closed,True,True
4507,3,2,2,0,0.0,closed,True,True
4506,34,3,2,0,0.0,open,False,False
4504,80,51,9,5,0.17857142857142858,closed,True,True
4503,6,2,2,0,0.0,closed,True,True
4500,69,54,4,12,3.0,closed,True,True
4499,152,0,2,4,0.4,closed,True,True
4498,40,8,1,0,0.0,closed,False,False
4494,216,0,4,0,0.0,open,False,False
4493,117,17,8,3,0.3,open,False,False
4492,1,1,4,0,0.0,closed,False,False
4489,31,30,1,2,1.0,closed,True,True
4486,44,6,6,0,0.0,closed,True,True
4481,1,1,0,0,0.0,closed,True,True
4480,14,26,2,14,1.75,closed,True,True
4474,397,87,1,7,0.21212121212121213,open,False,False
4472,0,14,1,0,0.0,closed,True,True
4471,57,45,1,0,0.0,closed,True,True
4469,39,31,1,0,0.0,closed,True,True
4468,269,242,1,3,0.42857142857142855,closed,True,True
4467,538,62,18,54,0.8709677419354839,open,False,False
4465,139,2,4,4,1.0,open,False,False
4464,11,6,2,1,0.3333333333333333,closed,False,False
4462,335,4,1,18,4.5,open,False,False
4461,1,1,3,0,0.0,closed,False,False
4460,65,5,2,18,2.0,closed,False,False
4459,7,0,3,0,0.0,closed,False,False
4458,203,43,9,5,0.2631578947368421,closed,True,True
4456,5,0,1,0,0.0,closed,True,True
4455,9,0,1,0,0.0,closed,True,True
4452,34,0,10,21,10.5,open,False,False
4450,11,0,3,1,0.09090909090909091,closed,True,True
4449,187,8,3,0,0.0,closed,False,False
4448,11,2,2,0,0.0,closed,True,True
4446,16,16,1,15,15.0,closed,False,False
4445,75,134,4,13,3.25,closed,True,True
4442,74,40,3,0,0.0,closed,False,False
4440,50,23,4,1,0.3333333333333333,closed,True,True
4439,41,1,6,2,0.5,closed,True,True
4438,38,38,2,0,0.0,closed,True,True
4437,16,0,0,0,0.0,closed,True,True
4436,88,17,2,0,0.0,closed,True,True
4434,616,102,22,101,2.3488372093023258,closed,True,True
4433,180,245,3,2,0.15384615384615385,closed,False,False
4431,0,21,1,3,3.0,closed,True,True
4430,155,156,1,0,0.0,closed,True,True
4429,44,8,2,4,2.0,closed,False,False
4426,3,2,2,0,0.0,closed,False,False
4422,1,1,2,0,0.0,closed,True,True
4420,9,3,1,0,0.0,closed,True,True
4418,13,9,2,0,0.0,closed,False,False
4417,6,3,2,0,0.0,closed,False,False
4416,754,3,8,2,0.2222222222222222,closed,False,False
4414,100,4,9,35,1.0,closed,True,True
4413,38,14,1,0,0.0,closed,True,True
4412,13,1,1,2,2.0,closed,True,True
4411,2,29,6,0,0.0,closed,False,False
4410,15,11,3,3,3.0,closed,True,True
4409,6,1,2,0,0.0,closed,True,True
4407,19,0,12,2,1.0,closed,False,False
4406,78,13,11,9,1.8,closed,True,True
4404,0,25,2,2,2.0,closed,True,True
4403,103,3,45,30,0.4411764705882353,closed,True,True
4402,2,0,0,0,0.0,closed,False,False
4400,0,174,1,0,0.0,closed,True,True
4399,21276,7,1,1,0.2,open,False,False
4398,17,43,8,0,0.0,closed,True,True
4395,17,1,2,0,0.0,closed,False,False
4392,322,273,3,11,11.0,closed,False,False
4391,183,6,5,0,0.0,closed,False,False
4390,77,19,6,15,3.0,closed,True,True
4385,3,7,7,0,0.0,closed,True,True
4384,0,102,4,0,0.0,closed,True,True
4378,0,2,3,0,0.0,closed,True,True
4377,34,19,15,4,0.5,closed,True,True
4375,75,6,5,1,0.5,closed,True,True
4373,2,0,2,2,0.6666666666666666,closed,True,True
4372,1,1,9,0,0.0,closed,True,True
4370,1,1,2,0,0.0,closed,True,True
4369,1,1,0,0,0.0,closed,True,True
4367,7,7,5,0,0.0,closed,False,False
4366,1,8,3,0,0.0,closed,False,False
4365,46,33,2,0,0.0,closed,True,True
4363,15,0,3,5,1.6666666666666667,open,False,False
4362,0,44,1,0,0.0,closed,True,True
4361,58,59,2,6,6.0,closed,True,True
4360,69,69,2,0,0.0,closed,True,True
4355,58,45,1,0,0.0,closed,True,True
4347,1,15,5,0,0.0,closed,True,True
4343,5,65,6,3,0.375,closed,True,True
4338,27,27,4,0,0.0,closed,True,True
4335,3,3,2,1,0.25,closed,True,True
4334,1,1,2,0,0.0,closed,False,False
4331,40,2,1,1,0.2,closed,True,True
4329,704,43,6,27,0.7297297297297297,closed,True,True
4328,1,1,2,0,0.0,closed,False,False
4327,194,44,5,15,0.7142857142857143,open,False,False
4324,544,541,15,14,1.1666666666666667,closed,True,True
4323,14,14,1,4,0.5714285714285714,closed,True,True
4321,6,16,1,1,0.3333333333333333,closed,True,True
4318,132,1,8,2,0.6666666666666666,closed,True,True
4316,30,2,2,0,0.0,closed,True,True
4314,109,11,3,2,0.25,open,False,False
4313,2,44,2,0,0.0,closed,False,False
4312,177,7,2,1,0.08333333333333333,open,False,False
4311,11,9,2,0,0.0,closed,True,True
4310,11,76,2,8,1.3333333333333333,closed,True,True
4309,6,26,3,6,6.0,closed,True,True
4305,1,1,2,0,0.0,closed,True,True
4304,0,1,1,0,0.0,closed,True,True
4303,81,0,3,10,0.7692307692307693,closed,True,True
4300,1,3,16,6,6.0,closed,True,True
4298,16,16,21,0,0.0,closed,True,True
4294,182,84,1,3,0.17647058823529413,closed,True,True
4293,3,3,2,0,0.0,closed,True,True
4291,5,2,2,0,0.0,closed,True,True
4290,4,4,4,0,0.0,closed,True,True
4288,3,3,3,0,0.0,closed,True,True
4287,1,0,4,0,0.0,closed,False,False
4286,1,1,2,0,0.0,closed,True,True
4283,40,10,6,2,0.5,closed,True,True
4282,1,1,1,0,0.0,closed,True,True
4279,40,4,21,0,0.0,closed,True,True
4278,41,1,2,2,1.0,closed,False,False
4275,1,2,4,2,2.0,closed,True,True
4274,7,0,10,12,1.7142857142857142,closed,True,True
4272,90,35,2,5,0.8333333333333334,closed,True,True
4271,88,5,2,7,1.4,closed,True,True
4270,47,2,2,2,0.3333333333333333,closed,True,True
4269,73,3,3,1,0.5,closed,True,True
4267,4,3,11,0,0.0,closed,True,True
4261,28,28,4,0,0.0,closed,False,False
4259,87,7,1,15,1.875,closed,True,True
4258,1,1,6,0,0.0,closed,True,True
4257,17,0,1,5,5.0,closed,False,False
4254,91,23,4,0,0.0,closed,True,True
4252,8,1,6,2,0.08333333333333333,closed,True,True
4249,4,2,2,0,0.0,closed,True,True
4248,301,72,0,0,0.0,closed,False,False
4247,74,75,3,2,0.6666666666666666,closed,True,True
4246,35,37,1,0,0.0,closed,True,True
4245,2,2,2,1,0.5,closed,False,False
4244,4,1,1,0,0.0,closed,True,True
4243,29,12,13,20,0.8,closed,True,True
4242,0,18,2,0,0.0,closed,True,True
4239,1,2,1,0,0.0,closed,True,True
4238,121,116,1,0,0.0,closed,True,True
4237,330,347,8,11,1.1,closed,True,True
4236,71,0,1,0,0.0,closed,True,True
4231,6,5,4,2,0.6666666666666666,closed,True,True
4227,159,28,2,16,1.0,closed,True,True
4226,180,0,2,4,4.0,closed,False,False
4221,3,0,4,0,0.0,closed,False,False
4219,387,58,2,0,0.0,closed,False,False
4218,43,1,1,3,0.75,closed,True,True
4215,29,27,2,0,0.0,closed,False,False
4214,12,1,8,7,1.0,closed,False,False
4213,1,1,2,0,0.0,closed,True,True
4212,11,9,1,0,0.0,closed,True,True
4210,2,1,1,0,0.0,closed,True,True
4209,12,4,1,0,0.0,closed,True,True
4208,2,2,4,0,0.0,closed,True,True
4207,76,3,12,13,0.52,closed,True,True
4205,145,41,4,19,0.95,closed,True,True
4203,4,4,6,0,0.0,closed,False,False
4201,2,0,3,3,1.5,closed,False,False
4199,3,1,2,1,0.3333333333333333,closed,True,True
4198,14,28,2,3,0.75,closed,True,True
4197,1,0,3,2,1.0,closed,True,True
4195,54,59,1,2,1.0,closed,True,True
4194,3,3,2,0,0.0,closed,True,True
4193,16,15,2,0,0.0,closed,True,True
4192,109,1,1,2,0.1,open,False,False
4191,25,25,0,0,0.0,closed,False,False
4190,308,14,1,0,0.0,closed,True,True
4188,87,23,1,0,0.0,closed,True,True
4186,84,108,2,3,1.0,closed,True,True
4185,16,16,2,0,0.0,closed,True,True
4184,8,1,1,0,0.0,closed,True,True
4183,6,0,1,0,0.0,closed,True,True
4181,1,1,1,0,0.0,closed,True,True
4179,30,51,2,2,0.6666666666666666,closed,True,True
4178,2,58,6,2,2.0,closed,True,True
4176,2,2,1,0,0.0,closed,True,True
4174,199,72,2,0,0.0,closed,True,True
4173,2,0,2,0,0.0,closed,True,True
4172,52,56,2,0,0.0,closed,True,True
4171,24,5,1,1,1.0,closed,True,True
4170,13,0,5,5,2.5,closed,True,True
4169,1,0,2,0,0.0,closed,True,True
4167,6,6,1,0,0.0,closed,True,True
4165,74,20,2,0,0.0,closed,True,True
4164,35,16,2,0,0.0,closed,True,True
4163,2,2,2,0,0.0,closed,True,True
4162,25,0,2,0,0.0,closed,True,True
4161,285,22,3,7,0.4375,open,False,False
4159,11,2,2,0,0.0,closed,False,False
4157,18,18,2,0,0.0,closed,True,True
4155,9,0,5,0,0.0,closed,False,False
4153,11,4,2,2,0.6666666666666666,closed,True,True
4152,3,1,4,0,0.0,closed,True,True
4151,108,9,7,2,0.18181818181818182,closed,True,True
4150,25,44,7,0,0.0,closed,False,False
4149,54,10,0,0,0.0,closed,False,False
4148,1,0,2,0,0.0,closed,True,True
4147,9,9,2,0,0.0,closed,True,True
4146,316,12,2,1,0.3333333333333333,closed,True,True
4143,608,616,3,0,0.0,closed,True,True
4142,39,4,1,0,0.0,closed,True,True
4141,210,0,6,24,1.6,open,False,False
4140,11,1,3,1,0.3333333333333333,closed,True,True
4139,4,27,1,0,0.0,closed,True,True
4138,0,7,0,0,0.0,closed,True,True
4137,16,44,1,0,0.0,closed,True,True
4132,291,192,2,11,0.5,closed,False,False
4131,15,0,5,3,1.5,closed,False,False
4130,1,16,2,0,0.0,closed,False,False
4129,8,0,0,0,0.0,closed,True,True
4128,1,1,1,0,0.0,closed,True,True
4126,130,87,4,18,1.2,closed,True,True
4123,30,4,1,4,1.3333333333333333,closed,True,True
4122,1,1,2,0,0.0,closed,True,True
4121,247,414,4,28,0.5185185185185185,closed,True,True
4118,1,1,2,1,1.0,closed,False,False
4116,1,16,9,0,0.0,closed,False,False
4115,140,380,4,6,0.46153846153846156,closed,True,True
4114,78,340,2,8,0.6666666666666666,closed,True,True
4113,678,181,2,10,0.5882352941176471,closed,False,False
4112,0,81,1,0,0.0,closed,True,True
4111,96,10,3,2,0.25,closed,True,True
4108,10,9,5,0,0.0,open,False,False
4107,3,1,3,0,0.0,closed,False,False
4104,19,6,17,0,0.0,closed,True,True
4102,3,12,2,3,3.0,closed,False,False
4101,10,25,1,1,0.5,closed,False,False
4100,1,1,3,0,0.0,closed,False,False
4099,2,0,2,0,0.0,closed,True,True
4098,1,3,3,0,0.0,closed,False,False
4097,0,3,1,0,0.0,closed,True,True
4096,110,3,2,10,0.7692307692307693,open,False,False
4095,1,2,3,2,0.4,closed,True,True
4094,3,1,4,0,0.0,closed,True,True
4093,0,4,1,0,0.0,closed,True,True
4092,29,32,9,18,0.8571428571428571,closed,True,True
4091,24,127,2,11,1.2222222222222223,closed,True,True
4090,67,67,5,9,1.0,closed,True,True
4089,1,1,2,0,0.0,closed,True,True
4088,74,74,3,10,1.6666666666666667,closed,True,True
4083,0,0,0,0,0.0,closed,False,False
4081,1,2,1,3,1.5,closed,True,True
4080,1,1,3,0,0.0,closed,False,False
4079,2,2,2,0,0.0,closed,True,True
4078,1,1,5,0,0.0,closed,False,False
4077,139,1,2,1,0.5,open,False,False
4074,20,21,11,5,0.2631578947368421,closed,True,True
4069,204,19,2,0,0.0,closed,True,True
4068,1,1,8,3,1.0,closed,True,True
4066,6,3,7,0,0.0,closed,True,True
4065,1,1,8,0,0.0,open,False,False
4064,119,10,4,6,1.2,closed,False,False
4061,3,3,3,0,0.0,closed,True,True
4059,10,10,5,7,3.5,closed,True,True
4058,24,6,4,5,1.0,open,False,False
4057,319,52,7,28,1.2727272727272727,closed,True,True
4056,37,23,3,4,2.0,closed,True,True
4055,4,4,2,0,0.0,closed,True,True
4054,58,10,8,9,1.8,closed,True,True
4053,84,9,2,32,3.2,open,False,False
4052,56,4,4,5,5.0,closed,True,True
4051,72,0,3,0,0.0,closed,False,False
4050,1,1,4,2,2.0,closed,True,True
4049,36,0,0,0,0.0,closed,False,False
4048,4,0,3,0,0.0,closed,False,False
4046,1,1,1,0,0.0,closed,True,True
4045,73,29,6,3,0.3333333333333333,closed,True,True
4042,21,2,6,8,1.6,closed,True,True
4039,345,35,3,6,0.6666666666666666,closed,True,True
4037,29,8,0,0,0.0,closed,False,False
4036,272,88,7,12,1.3333333333333333,closed,True,True
4033,1,1,1,0,0.0,closed,True,True
4031,16,10,4,0,0.0,closed,True,True
4030,48,1,3,0,0.0,closed,False,False
4028,13,9,2,0,0.0,closed,True,True
4025,50,8,12,30,1.1111111111111112,open,False,False
4024,24,20,2,7,7.0,open,False,False
4023,4,2,1,3,1.5,closed,True,True
4022,0,1,1,0,0.0,closed,True,True
4021,15,4,5,3,0.3,closed,False,False
4018,1,1,1,0,0.0,closed,False,False
4017,8,2,2,2,1.0,closed,False,False
4016,31,5,2,0,0.0,closed,True,True
4015,0,64,2,0,0.0,closed,True,True
4013,218,132,0,0,0.0,closed,False,False
4012,211,133,0,0,0.0,closed,False,False
4011,285,129,0,1,0.05,closed,False,False
4010,243,10,10,16,0.47058823529411764,closed,True,True
4008,31,16,5,2,2.0,closed,True,True
4006,86,45,4,14,0.8235294117647058,closed,True,True
4003,331,362,9,4,0.14285714285714285,closed,False,False
4000,101,26,1,10,1.0,closed,True,True
3999,66,4,8,1,1.0,closed,True,True
3998,119,28,8,6,1.2,closed,False,False
3994,23,125,1,5,0.7142857142857143,closed,False,False
3993,90,83,2,0,0.0,closed,True,True
3990,114,3,1,0,0.0,open,False,False
3989,54,12,2,2,0.6666666666666666,closed,True,True
3988,110,7,4,4,0.8,closed,True,True
3987,77,6,17,2,0.3333333333333333,closed,True,True
3983,170,919,6,5,0.35714285714285715,closed,False,False
3982,23,19,2,4,1.3333333333333333,closed,True,True
3978,1,1,1,0,0.0,closed,True,True
3975,747,89,3,0,0.0,closed,False,False
3973,35,10,2,2,2.0,closed,True,True
3972,147,4,2,6,0.6666666666666666,closed,False,False
3967,109,3,1,0,0.0,open,False,False
3966,37,2,2,2,1.0,closed,True,True
3961,151,15,14,39,1.95,closed,True,True
3960,7,7,4,0,0.0,closed,True,True
3958,5,1,4,0,0.0,closed,False,False
3954,15,0,6,5,0.8333333333333334,closed,True,True
3952,229,4,2,0,0.0,closed,True,True
3950,250,291,4,0,0.0,closed,True,True
3946,13,24,1,2,1.0,closed,True,True
3945,273,0,7,4,0.6666666666666666,closed,True,True
3943,1,1,5,0,0.0,closed,False,False
3941,10,3,2,0,0.0,closed,True,True
3940,214,43,14,26,1.1304347826086956,closed,True,True
3939,19,3,2,0,0.0,closed,True,True
3937,2,2,1,0,0.0,closed,True,True
3935,77,24,2,3,0.6,closed,True,True
3934,1,1,1,0,0.0,closed,True,True
3933,7,1,3,0,0.0,closed,False,False
3932,178,11,0,0,0.0,closed,False,False
3930,18,18,3,0,0.0,closed,False,False
3927,10,19,9,11,1.1,closed,False,False
3925,14,14,2,0,0.0,closed,False,False
3923,1,0,6,0,0.0,closed,True,True
3922,1,0,2,0,0.0,closed,False,False
3920,5,5,1,0,0.0,closed,True,True
3919,1,6,0,0,0.0,closed,False,False
3918,5,4,1,0,0.0,closed,True,True
3915,8,4,0,0,0.0,closed,False,False
3913,224,36,1,0,0.0,closed,False,False
3911,9,2,0,0,0.0,closed,False,False
3910,4,0,5,13,1.625,closed,True,True
3909,22,14,5,0,0.0,closed,False,False
3908,1,1,1,0,0.0,closed,False,False
3907,1,6,4,7,1.75,closed,True,True
3905,13,0,3,0,0.0,closed,True,True
3899,65,21,2,2,2.0,closed,True,True
3898,11,2,2,0,0.0,closed,True,True
3896,5,2,2,0,0.0,closed,True,True
3894,1,1,0,0,0.0,closed,True,True
3892,127,114,21,15,0.8823529411764706,closed,True,True
3891,20,0,7,0,0.0,closed,False,False
3890,22,9,2,0,0.0,open,False,False
3887,1,1,8,0,0.0,closed,False,False
3886,12,11,3,5,5.0,closed,False,False
3885,16,0,3,0,0.0,closed,False,False
3884,213,123,9,14,0.2978723404255319,closed,True,True
3883,1,1,0,0,0.0,closed,False,False
3882,5,4,4,6,2.0,closed,True,True
3881,757,355,29,113,1.018018018018018,closed,True,True
3879,33,0,1,0,0.0,closed,False,False
3878,14,4,3,6,3.0,closed,True,True
3877,109,70,2,9,0.9,closed,True,True
3876,95,65,3,0,0.0,closed,False,False
3873,101,22,11,10,1.4285714285714286,closed,True,True
3869,190,9,10,30,30.0,closed,True,True
3866,44,7,1,2,1.0,closed,True,True
3862,450,3,8,42,2.210526315789474,closed,True,True
3861,11,3,2,0,0.0,closed,True,True
3860,9,0,1,0,0.0,closed,True,True
3859,26,0,3,0,0.0,closed,True,True
3858,549,231,21,41,10.25,closed,True,True
3857,19,4,0,0,0.0,closed,True,True
3846,371,12,13,10,10.0,closed,True,True
3842,4,0,2,0,0.0,closed,True,True
3840,74,5,3,0,0.0,closed,True,True
3835,3,0,1,5,5.0,open,False,False
3833,0,3,1,0,0.0,closed,True,True
3829,47,2,3,11,1.8333333333333333,closed,True,True
3827,2,1,0,0,0.0,closed,True,True
3825,2,1,2,0,0.0,closed,True,True
3824,10,7,3,0,0.0,closed,False,False
3823,5,2,1,0,0.0,closed,False,False
3822,5,2,1,0,0.0,closed,False,False
3820,48,1,7,0,0.0,closed,False,False
3819,41,0,4,2,0.4,closed,True,True
3818,3,0,0,0,0.0,closed,False,False
3817,43,2,0,1,0.5,closed,False,False
3816,3,0,0,0,0.0,closed,False,False
3813,101,2,8,9,1.125,closed,True,True
3812,3,3,1,0,0.0,closed,True,True
3810,13,0,3,0,0.0,closed,True,True
3808,28,28,1,0,0.0,closed,False,False
3806,3,5,3,0,0.0,closed,True,True
3805,194,1,6,0,0.0,closed,False,False
3799,15,5,2,1,0.3333333333333333,closed,False,False
3797,1,1,1,0,0.0,closed,True,True
3796,404,26,10,92,4.0,closed,True,True
3794,21,0,4,6,2.0,closed,True,True
3792,1,1,2,0,0.0,closed,True,True
3791,1,1,2,0,0.0,closed,True,True
3790,81,3,14,16,2.0,closed,True,True
3789,17,0,1,0,0.0,closed,False,False
3786,7,1,0,0,0.0,open,False,False
3774,6,1,3,0,0.0,closed,False,False
3772,98,2,0,2,0.6666666666666666,closed,False,False
3770,117,0,3,2,2.0,open,False,False
3768,35,3,4,0,0.0,closed,True,True
3767,1,1,1,0,0.0,closed,True,True
3766,1,1,0,0,0.0,closed,False,False
3764,1,1,3,0,0.0,closed,True,True
3763,8,1,3,0,0.0,closed,False,False
3762,4,3,3,2,2.0,closed,True,True
3760,28,28,2,0,0.0,closed,False,False
3754,27,0,3,2,2.0,closed,False,False
3753,1,0,4,7,2.3333333333333335,closed,False,False
3750,19,11,1,5,2.5,open,False,False
3748,4,2,2,0,0.0,closed,True,True
3741,56,7,5,4,1.3333333333333333,open,False,False
3739,67,12,8,5,0.5,closed,True,True
3738,35,1,2,9,4.5,open,False,False
3737,1,1,1,0,0.0,closed,True,True
3735,1,1,2,0,0.0,closed,True,True
3730,10,0,2,0,0.0,closed,True,True
3729,6,2,3,0,0.0,closed,False,False
3728,1,1,2,3,3.0,closed,True,True
3727,178,43,8,0,0.0,closed,True,True
3726,6,6,4,0,0.0,closed,True,True
3725,4,4,3,0,0.0,closed,True,True
3724,4,4,3,0,0.0,closed,True,True
3722,13,7,1,2,2.0,closed,False,False
3718,4,0,2,0,0.0,closed,True,True
3714,1,2,2,0,0.0,closed,False,False
3712,10,4,3,7,1.4,closed,True,True
3709,7,0,2,0,0.0,closed,False,False
3708,1,1,8,0,0.0,closed,True,True
3707,32,4,5,2,2.0,closed,True,True
3706,143,193,2,0,0.0,open,False,False
3703,250,0,11,1,1.0,closed,True,True
3701,12,12,1,3,3.0,closed,True,True
3698,0,1,2,0,0.0,closed,True,True
3697,46,46,3,3,3.0,closed,False,False
3696,161,62,4,10,0.5882352941176471,closed,True,True
3694,1,1,5,0,0.0,closed,True,True
3692,56,1,4,7,2.3333333333333335,closed,True,True
3691,27,20,2,5,1.25,closed,False,False
3689,76,14,10,20,1.5384615384615385,closed,False,False
3688,79,19,3,3,3.0,open,False,False
3687,36,2,11,10,0.7142857142857143,closed,True,True
3685,391,44,3,17,8.5,closed,False,False
3684,0,41,3,0,0.0,closed,True,True
3682,168,46,4,7,0.7,closed,True,True
3681,9,3,1,0,0.0,open,False,False
3679,180,10,20,8,1.0,open,False,False
3678,5,2,5,0,0.0,closed,False,False
3677,3,0,4,1,1.0,closed,False,False
3676,1,1,2,0,0.0,closed,True,True
3675,4,1,1,1,1.0,closed,False,False
3673,7,1,2,0,0.0,closed,True,True
3672,25,0,4,2,2.0,closed,True,True
3671,49,9,4,2,2.0,closed,True,True
3670,8,8,2,0,0.0,closed,True,True
3669,13,1,2,4,0.8,closed,True,True
3668,1,5,3,0,0.0,closed,True,True
3667,37,0,2,0,0.0,closed,True,True
3662,1,1,2,0,0.0,closed,True,True
3660,51,15,5,13,2.6,closed,True,True
3654,52,1,1,5,1.0,open,False,False
3649,148,147,2,0,0.0,closed,True,True
3648,48,48,2,0,0.0,closed,True,True
3647,1,1,4,3,0.42857142857142855,open,False,False
3646,96,2,0,0,0.0,open,False,False
3643,4,3,14,9,0.8181818181818182,closed,True,True
3639,19,6,2,0,0.0,closed,False,False
3638,6,6,7,8,1.6,closed,True,True
3636,451,26,5,0,0.0,open,False,False
3635,47,11,3,0,0.0,closed,True,True
3634,48,12,0,0,0.0,closed,False,False
3631,687,26,0,0,0.0,closed,False,False
3630,7,2,1,4,2.0,open,False,False
3629,1,1,2,0,0.0,closed,True,True
3627,161,26,3,13,0.7647058823529411,open,False,False
3626,12,4,2,0,0.0,closed,True,True
3625,4,0,3,0,0.0,closed,True,True
3621,11,1,3,3,3.0,closed,True,True
3620,14,6,2,0,0.0,closed,False,False
3617,17,6,2,0,0.0,closed,False,False
3615,6,2,1,0,0.0,closed,True,True
3612,3219,3499,7,0,0.0,closed,False,False
3610,27,1,5,0,0.0,closed,True,True
3609,60,0,2,7,7.0,closed,True,True
3608,163,8,19,25,1.25,closed,True,True
3607,177,5,14,33,1.5714285714285714,closed,True,True
3605,1,1,2,0,0.0,closed,True,True
3604,1,1,2,0,0.0,closed,True,True
3603,1,1,2,0,0.0,closed,False,False
3602,4,4,0,0,0.0,closed,False,False
3599,100,6,4,0,0.0,closed,False,False
3596,17,0,1,0,0.0,closed,True,True
3592,150,42,2,0,0.0,closed,False,False
3591,152,42,2,0,0.0,closed,False,False
3588,60,5,2,2,1.0,closed,True,True
3583,1,1,0,0,0.0,closed,False,False
3579,18,4,25,13,0.43333333333333335,closed,True,True
3578,15,726,13,1,0.5,closed,True,True
3568,42,4,2,3,1.0,open,False,False
3567,27,2,4,3,3.0,closed,True,True
3566,1,1,3,0,0.0,closed,True,True
3563,297,59,11,29,1.2608695652173914,closed,True,True
3559,459,72,6,16,0.5333333333333333,closed,True,True
3558,28,6,1,6,1.5,closed,False,False
3557,12,0,1,0,0.0,closed,False,False
3555,15,4,2,0,0.0,closed,False,False
3554,2,0,4,8,4.0,closed,False,False
3551,14,1,9,4,2.0,closed,True,True
3550,144,6,3,0,0.0,closed,True,True
3549,232,4,1,2,0.2857142857142857,closed,True,True
3548,21,8,1,0,0.0,closed,True,True
3547,1,0,1,0,0.0,closed,True,True
3544,2,2,2,2,1.0,closed,True,True
3543,91,22,2,0,0.0,open,False,False
3542,3,2,4,3,0.6,closed,False,False
3538,3,0,1,0,0.0,closed,True,True
3536,5,2,0,2,2.0,closed,False,False
3533,25,0,9,0,0.0,closed,False,False
3532,5097,5247,4,0,0.0,closed,False,False
3527,1,1,1,0,0.0,closed,True,True
3526,0,1,1,0,0.0,closed,True,True
3522,3,3,2,2,1.0,closed,False,False
3521,3,3,0,0,0.0,closed,False,False
3520,655,37,11,35,0.875,closed,True,True
3519,1,1,0,0,0.0,closed,True,True
3518,28,1,3,0,0.0,closed,True,True
3517,30,1,2,0,0.0,closed,True,True
3512,154,2,18,18,1.6363636363636365,closed,True,True
3509,23,5,16,2,0.5,closed,False,False
3507,3,3,11,0,0.0,closed,False,False
3505,261,1,11,46,3.5384615384615383,closed,True,True
3503,2,6,2,4,1.0,closed,False,False
3501,3,3,1,0,0.0,open,False,False
3496,2,1,2,0,0.0,closed,True,True
3495,11,0,3,0,0.0,closed,True,True
3494,6,2,10,0,0.0,open,False,False
3492,38,2,2,0,0.0,open,False,False
3485,106,6,2,0,0.0,closed,False,False
3480,13,12,0,1,1.0,closed,False,False
3476,11,11,2,0,0.0,closed,True,True
3471,74,0,3,2,0.4,closed,True,True
3469,823,300,0,0,0.0,closed,False,False
3468,1,4,4,0,0.0,closed,True,True
3465,35,1,0,0,0.0,closed,True,True
3456,1,1,0,0,0.0,closed,False,False
3455,1,1,2,0,0.0,closed,False,False
3454,1,0,1,0,0.0,closed,False,False
3453,1,1,0,0,0.0,closed,False,False
3451,2,2,2,0,0.0,closed,False,False
3450,138,14,5,8,0.8888888888888888,closed,True,True
3449,1,1,2,0,0.0,closed,False,False
3446,569,41,1,0,0.0,closed,False,False
3445,3,1,2,0,0.0,closed,True,True
3442,145,10,6,16,4.0,closed,True,True
3441,1,1,0,0,0.0,closed,False,False
3440,38,9,1,0,0.0,closed,False,False
3436,2,2,1,0,0.0,closed,False,False
3430,401,14,0,0,0.0,closed,False,False
3429,72,5,0,4,1.0,closed,True,True
3426,42,2,1,1,0.2,closed,True,True
3420,24,8,3,1,1.0,closed,False,False
3415,144,6,5,0,0.0,closed,True,True
3411,1,1,1,6,6.0,closed,False,False
3409,1,1,3,0,0.0,closed,False,False
3405,9,7,3,0,0.0,closed,True,True
3403,41,3,1,0,0.0,closed,False,False
3402,8,3,1,0,0.0,closed,False,False
3401,7,2,1,0,0.0,closed,False,False
3400,272,258,6,23,4.6,closed,True,True
3399,7,2,0,0,0.0,closed,False,False
3394,39,7,1,5,2.5,closed,True,True
3393,29,0,3,1,0.16666666666666666,closed,True,True
3390,809,549,4,9,0.5,closed,True,True
3387,2,5,2,0,0.0,closed,False,False
3383,40,7,5,1,0.3333333333333333,closed,True,True
3381,43,4,7,6,0.75,closed,True,True
