Login,Contributions,URL,Type,Site Admin,Account Age (days),Total PRs Submitted,Total PRs Merged,Total Issues Opened,Total Repositories Contributed To,Followers,Stars Received,Is Member of Organization
stscoundrel,1,https://github.com/stscoundrel,User,False,3164,30,30,30,30,17,15,False
sufuf3,1,https://github.com/sufuf3,User,False,3849,30,30,30,30,238,9,False
ThatGuySam,1,https://github.com/ThatGuySam,User,False,4472,26,15,30,30,166,14,False
slmn-sh,1,https://github.com/slmn-sh,User,False,2872,0,0,0,30,42,63,False
SAGARACH65,1,https://github.com/SAGARACH65,User,False,2997,0,0,0,30,24,1,False
paveg,1,https://github.com/paveg,User,False,3549,0,0,0,30,15,10,False
rbown,1,https://github.com/rbown,User,False,3347,0,0,0,4,1,0,False
estarossa0,1,https://github.com/estarossa0,User,False,1941,0,0,0,26,141,102,False
m1guelpf,1,https://github.com/m1guelpf,User,False,3012,0,0,0,30,3285,8575,False
michalzaq12,1,https://github.com/michalzaq12,User,False,2840,0,0,0,17,37,800,False
GethosTheWalrus,1,https://github.com/GethosTheWalrus,User,False,3924,0,0,0,24,4,3,False
jmmk,1,https://github.com/jmmk,User,False,4876,0,0,0,27,16,160,False
mmarvick,1,https://github.com/mmarvick,User,False,4357,13,9,30,21,9,3,False
michael-land,1,https://github.com/michael-land,User,False,2661,30,27,30,30,12,0,False
MichaelFoss,1,https://github.com/MichaelFoss,User,False,4710,30,26,26,30,3,2,False
mastermatt,1,https://github.com/mastermatt,User,False,4478,30,30,30,30,26,1,False
mdlavin,1,https://github.com/mdlavin,User,False,5690,30,30,27,30,46,51,False
MattCCC,1,https://github.com/MattCCC,User,False,3487,30,30,30,30,10,64,False
Maskedman99,1,https://github.com/Maskedman99,User,False,2731,30,30,27,15,15,16,False
martinjoiner,1,https://github.com/martinjoiner,User,False,4645,17,13,27,22,13,18,False
marlonbarcarol,1,https://github.com/marlonbarcarol,User,False,3819,30,7,6,17,24,4,False
mvdnbrk,1,https://github.com/mvdnbrk,User,False,5020,30,30,30,30,68,78,False
bimbiltu,1,https://github.com/bimbiltu,User,False,2617,0,0,0,6,1,0,False
mrcwbr,1,https://github.com/mrcwbr,User,False,2145,0,0,0,12,5,23,False
marcelometal,1,https://github.com/marcelometal,User,False,5090,0,0,0,30,166,4,False
mawrkus,1,https://github.com/mawrkus,User,False,5126,0,0,0,30,108,2041,False
ManoelLobo,1,https://github.com/ManoelLobo,User,False,3797,0,0,0,30,16,3,False
me4502,1,https://github.com/me4502,User,False,5157,0,0,0,30,266,47,False
lukepolo,1,https://github.com/lukepolo,User,False,4584,0,0,0,30,59,611,False
lukashroch,1,https://github.com/lukashroch,User,False,5451,0,0,0,22,8,2,False
heloflier,1,https://github.com/heloflier,User,False,2948,0,0,0,30,1,0,False
